"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
7.29607899212786e-16,0.64851776566008,0.728,0.385,1.51649001851378e-11,"Tspan5","D3","Endothelial"
8.75857098533444e-16,1.03442980173446,0.341,0.109,1.82046897930176e-11,"Xiap","D3","Endothelial"
8.9492703383765e-16,1.5735538690152,0.283,0.077,1.86010583983155e-11,"Airn","D3","Endothelial"
9.20432391204008e-16,0.911461880500861,0.515,0.234,1.91311872511753e-11,"Col4a1","D3","Endothelial"
1.02236820885543e-15,2.20329458513349,0.205,0.036,2.12499232210601e-11,"Dysf","D3","Endothelial"
1.3265906104122e-15,1.74767406905942,0.221,0.043,2.75731858374175e-11,"Myof","D3","Endothelial"
1.33458333827272e-15,1.13212701677807,0.365,0.13,2.77393146859985e-11,"Tmcc1","D3","Endothelial"
1.46433321405666e-15,1.27958237609305,0.303,0.089,3.04361658541678e-11,"Cd93","D3","Endothelial"
1.68805019073516e-15,1.21407408086696,0.299,0.087,3.50861232144303e-11,"Rps6ka3","D3","Endothelial"
1.73306024547756e-15,0.995662989998374,0.316,0.091,3.60216572022511e-11,"Lyn","D3","Endothelial"
1.80447485021294e-15,0.983630673790221,0.401,0.151,3.7506009761676e-11,"Myo1b","D3","Endothelial"
1.84981932455466e-15,0.802203301055082,0.499,0.211,3.84484946608686e-11,"Mbnl2","D3","Endothelial"
1.89851944318165e-15,1.95856030614702,0.218,0.043,3.94607266265305e-11,"Prdm5","D3","Endothelial"
1.95924038522775e-15,1.16218254649897,0.31,0.091,4.07228114069588e-11,"Ube2g1","D3","Endothelial"
1.99295123594552e-15,2.09235137441609,0.201,0.034,4.14234914391277e-11,"Ptgfrn","D3","Endothelial"
2.19654381915952e-15,-2.68463541336708,0.051,0.211,4.56551632812306e-11,"Ptgds","D3","Endothelial"
2.27109551905204e-15,1.11890822820232,0.354,0.123,4.72047203634966e-11,"Shroom4","D3","Endothelial"
2.61870209238977e-15,1.46164561676979,0.236,0.051,5.44297229903213e-11,"Apobec3","D3","Endothelial"
2.72867464898471e-15,1.16505446350756,0.327,0.106,5.67155025791471e-11,"Peli1","D3","Endothelial"
2.91912334225983e-15,1.00943414489262,0.39,0.149,6.06739786688705e-11,"Zmiz1","D3","Endothelial"
3.05823029068711e-15,1.26723065119825,0.321,0.104,6.35653165919316e-11,"Numb","D3","Endothelial"
3.08946517175782e-15,0.869435841374191,0.379,0.132,6.42145335949862e-11,"Setd5","D3","Endothelial"
3.26471466866395e-15,0.665821359094679,0.53,0.232,6.78570943881802e-11,"Lrch1","D3","Endothelial"
3.34245058848412e-15,0.95211038802564,0.436,0.179,6.94728354816424e-11,"Cd200","D3","Endothelial"
3.62012677193533e-15,0.697629119573247,0.546,0.245,7.52443349546759e-11,"Nxpe4","D3","Endothelial"
3.79212267582505e-15,0.854824373161787,0.397,0.149,7.88192698170237e-11,"Arid1b","D3","Endothelial"
4.80632591159168e-15,1.09047849968353,0.345,0.117,9.9899484072433e-11,"Babam2","D3","Endothelial"
4.96440598921884e-15,0.802609112493563,0.466,0.196,1.03185178485914e-10,"Nfat5","D3","Endothelial"
5.04226078628852e-15,-1.44226023612841,0.307,0.474,1.04803390443007e-10,"Calm2","D3","Endothelial"
5.60286748293587e-15,1.81988901309493,0.203,0.036,1.16455600632822e-10,"Tcf7l1","D3","Endothelial"
6.31972453880409e-15,0.70153937811583,0.739,0.417,1.31355474539043e-10,"Igfbp7","D3","Endothelial"
6.87279867894157e-15,1.55747184820442,0.223,0.047,1.42851120541801e-10,"Limk2","D3","Endothelial"
6.92439466296161e-15,0.921316407159389,0.327,0.102,1.43923543069657e-10,"Pde8a","D3","Endothelial"
7.78148970855959e-15,1.04448068992189,0.336,0.113,1.61738263592411e-10,"Ttc7b","D3","Endothelial"
8.18996062875492e-15,1.62955825066976,0.211,0.04,1.70228331668671e-10,"Cradd","D3","Endothelial"
9.02455503513077e-15,1.1305634431894,0.314,0.1,1.87575376405193e-10,"Tead1","D3","Endothelial"
9.25107050960044e-15,0.843084746962667,0.428,0.172,1.92283500542045e-10,"Nipbl","D3","Endothelial"
1.12770509475141e-14,0.982158129609356,0.368,0.136,2.3439350394408e-10,"Agap1","D3","Endothelial"
1.13585816757472e-14,0.87770935111907,0.448,0.189,2.36088120130406e-10,"Picalm","D3","Endothelial"
1.21195625239384e-14,0.781248838600389,0.474,0.204,2.51905107060059e-10,"Elk3","D3","Endothelial"
1.29019820594208e-14,1.2845488052744,0.27,0.077,2.6816769710506e-10,"Farp1","D3","Endothelial"
1.32318192792226e-14,0.749336022658344,0.43,0.17,2.75023363718642e-10,"Psd3","D3","Endothelial"
1.72030948796107e-14,1.22908271583226,0.256,0.068,3.57566327072708e-10,"Uty","D3","Endothelial"
2.08029577007239e-14,0.715577163854482,0.475,0.2,4.32389475809546e-10,"Mllt3","D3","Endothelial"
2.25393855203663e-14,0.935067183515509,0.347,0.121,4.68481128040814e-10,"Kansl1l","D3","Endothelial"
2.26856788467723e-14,1.35478622617938,0.269,0.077,4.71521834830162e-10,"Tcf7l2","D3","Endothelial"
2.27310658252688e-14,0.695516973963306,0.581,0.281,4.72465203178212e-10,"Nfia","D3","Endothelial"
2.48172675790362e-14,0.655973831622868,0.681,0.353,5.15826906630267e-10,"Bmpr2","D3","Endothelial"
2.49649825447273e-14,0.926127112015214,0.394,0.153,5.18897162192156e-10,"Adam10","D3","Endothelial"
2.66865451572595e-14,1.66455530064783,0.22,0.049,5.54679841093638e-10,"Ythdf3","D3","Endothelial"
3.64907461674582e-14,0.764975545939794,0.459,0.196,7.58460159090619e-10,"Kmt2e","D3","Endothelial"
3.73264311112071e-14,1.50982960604444,0.223,0.051,7.75829870646439e-10,"Cdyl2","D3","Endothelial"
4.2876361047351e-14,0.615488484087927,0.623,0.313,8.91185164369191e-10,"Mrtfb","D3","Endothelial"
4.51650854253368e-14,-1.20900374877614,0.352,0.5,9.38756300565626e-10,"Cst3","D3","Endothelial"
4.73523360222212e-14,0.903893823662597,0.283,0.083,9.84218304221868e-10,"Jarid2","D3","Endothelial"
5.18579445373113e-14,0.788252709785938,0.376,0.14,1.07786737720802e-09,"Phf21a","D3","Endothelial"
5.58407258896515e-14,-4.89243742448624,0.007,0.117,1.16064948761641e-09,"Ttr","D3","Endothelial"
5.73649271333627e-14,-0.302681751379059,0.829,0.821,1.19233001046694e-09,"mt-Co2","D3","Endothelial"
5.85608009193552e-14,1.27784463741467,0.276,0.083,1.2171862471088e-09,"Erbin","D3","Endothelial"
6.26474459393396e-14,1.01260292794317,0.338,0.121,1.30212716384917e-09,"Zfp407","D3","Endothelial"
6.29417801303366e-14,0.696353070164291,0.466,0.198,1.30824490000905e-09,"Mbnl1","D3","Endothelial"
6.38246900623842e-14,1.23118767749744,0.309,0.104,1.32659618294665e-09,"Calcrl","D3","Endothelial"
6.58178104631255e-14,0.899791383235817,0.358,0.13,1.36802319047606e-09,"Tgfbr2","D3","Endothelial"
6.70472265339708e-14,0.791941835326578,0.385,0.147,1.39357660350858e-09,"Large1","D3","Endothelial"
7.14900264060276e-14,1.48775442338404,0.232,0.057,1.48592019884928e-09,"Kcnq1","D3","Endothelial"
7.74482390443624e-14,1.15406528229824,0.312,0.106,1.60976164853707e-09,"Lama4","D3","Endothelial"
8.26842338742403e-14,0.750104261610996,0.387,0.147,1.71859180107609e-09,"Prkce","D3","Endothelial"
8.95764013851848e-14,0.747248095642179,0.426,0.179,1.86184550279107e-09,"Map4k4","D3","Endothelial"
1.01015771738369e-13,1.10404733341858,0.281,0.087,2.09961281558201e-09,"Lrmda","D3","Endothelial"
1.11030901248526e-13,1.10404669096405,0.263,0.074,2.30777728245062e-09,"Kdm6a","D3","Endothelial"
1.3336497895508e-13,1.16861422114252,0.27,0.079,2.77199108758133e-09,"Med13","D3","Endothelial"
1.34624983649417e-13,-0.992770875174814,0.423,0.538,2.79818028515313e-09,"Ptn","D3","Endothelial"
1.44812332832882e-13,2.33895027982489,0.163,0.023,3.00992433793145e-09,"Cd38","D3","Endothelial"
1.46690030673596e-13,0.696335107290839,0.441,0.185,3.0489522875507e-09,"Susd6","D3","Endothelial"
1.50542749408008e-13,0.982477792076671,0.309,0.104,3.12903104644544e-09,"Znrf3","D3","Endothelial"
1.53861996683502e-13,0.68175857373824,0.584,0.296,3.19802160106659e-09,"Fn1","D3","Endothelial"
1.59719778374778e-13,0.821326857393471,0.425,0.179,3.31977559351976e-09,"Mllt10","D3","Endothelial"
1.7399295587136e-13,2.50455624491855,0.154,0.019,3.61644358778622e-09,"Trpm6","D3","Endothelial"
1.76612691426734e-13,0.667698821621054,0.383,0.147,3.67089479130466e-09,"Nsd3","D3","Endothelial"
1.77922269635206e-13,1.17835395178796,0.256,0.072,3.69811437436776e-09,"Slc10a7","D3","Endothelial"
1.89677076043191e-13,1.31238651907241,0.278,0.087,3.94243802555772e-09,"Kdm2a","D3","Endothelial"
1.92876347127997e-13,0.76915955019443,0.412,0.168,4.00893487505543e-09,"Rbm25","D3","Endothelial"
2.18234176930677e-13,0.64362586668233,0.437,0.183,4.53599736750413e-09,"Znrf1","D3","Endothelial"
2.19230549453027e-13,0.825087466952308,0.365,0.138,4.55670697038116e-09,"Ubr5","D3","Endothelial"
2.25092880593626e-13,0.89322374631647,0.361,0.136,4.67855552313852e-09,"St6gal1","D3","Endothelial"
2.31824445887137e-13,0.852763269297221,0.303,0.098,4.81847110776415e-09,"Snd1","D3","Endothelial"
2.37891266492169e-13,1.47185101766844,0.216,0.051,4.94456997403973e-09,"Bcar3","D3","Endothelial"
2.39201287238937e-13,2.35647079310848,0.162,0.023,4.97179875526131e-09,"Adamts1","D3","Endothelial"
2.39222976001159e-13,0.775462973486567,0.383,0.149,4.97224955618409e-09,"Git2","D3","Endothelial"
2.54738252387845e-13,1.77421912570075,0.187,0.036,5.29473457588135e-09,"Sdcbp","D3","Endothelial"
2.6049900052444e-13,0.63890194966676,0.474,0.206,5.41447172590049e-09,"Ptk2","D3","Endothelial"
2.61943336080146e-13,1.20876461867171,0.289,0.096,5.44449224042582e-09,"Nfkb1","D3","Endothelial"
2.73435650510521e-13,1.26813097832564,0.223,0.055,5.68335999586118e-09,"A330023F24Rik","D3","Endothelial"
2.81408476998616e-13,0.807008163607496,0.372,0.145,5.84907519441622e-09,"Lrba","D3","Endothelial"
3.37980196467704e-13,-0.939440132216761,0.457,0.557,7.02491838358122e-09,"Tpt1","D3","Endothelial"
3.46409424941859e-13,1.10417861525563,0.29,0.096,7.20011989741654e-09,"Pik3r3","D3","Endothelial"
3.65773009135987e-13,1.46696033925175,0.229,0.06,7.60259199489148e-09,"Cacna1e","D3","Endothelial"
3.75249956190538e-13,0.893225820313762,0.341,0.128,7.79957033942034e-09,"Zfp148","D3","Endothelial"
4.1087378898153e-13,1.99848641678395,0.152,0.019,8.54001170398109e-09,"Asap3","D3","Endothelial"
5.40384564066476e-13,-0.759247187776529,0.572,0.643,1.12318931641217e-08,"Cdk8","D3","Endothelial"
5.64680420788561e-13,3.31412822131505,0.116,0.004,1.17368825460902e-08,"Lrg1","D3","Endothelial"
6.60090271294604e-13,0.607067645774625,0.506,0.232,1.37199762888584e-08,"Dst","D3","Endothelial"
6.75505607542109e-13,0.688141998803804,0.515,0.247,1.40403840527627e-08,"Exoc4","D3","Endothelial"
6.98611521017995e-13,1.36390769532564,0.223,0.057,1.4520640464359e-08,"Cflar","D3","Endothelial"
8.1736957666099e-13,0.486239003007445,0.514,0.23,1.69890266508987e-08,"Elmo1","D3","Endothelial"
8.28490442645418e-13,0.853395079376274,0.341,0.13,1.7220173850385e-08,"Ano6","D3","Endothelial"
8.96504512379402e-13,0.745811683325638,0.405,0.17,1.86338462898059e-08,"Cadm1","D3","Endothelial"
9.17519651436608e-13,1.16414108110254,0.232,0.062,1.90706459551099e-08,"Asxl2","D3","Endothelial"
9.42242799078837e-13,0.573475346152171,0.599,0.298,1.95845165788536e-08,"Nfib","D3","Endothelial"
1.07026245592612e-12,0.717071747788794,0.421,0.181,2.22454051464245e-08,"Cdk17","D3","Endothelial"
1.16746434004148e-12,1.30352021915203,0.211,0.051,2.42657463077622e-08,"Actn1","D3","Endothelial"
1.17439067689786e-12,1.63093355931199,0.196,0.045,2.4409710219322e-08,"Cdc14a","D3","Endothelial"
1.21921832975238e-12,-0.362076744777293,0.76,0.762,2.53414529839033e-08,"mt-Nd4","D3","Endothelial"
1.2328495371867e-12,0.775125923473013,0.399,0.17,2.56247776304255e-08,"Tbc1d5","D3","Endothelial"
1.25809575296171e-12,1.24498280650981,0.211,0.051,2.61495202253091e-08,"Atf6","D3","Endothelial"
1.26140645364817e-12,0.792548034858609,0.377,0.155,2.62183331390772e-08,"Tspan9","D3","Endothelial"
1.27427783712738e-12,1.51916048258271,0.174,0.032,2.64858648446925e-08,"Agps","D3","Endothelial"
1.29282497645588e-12,0.687508569501898,0.33,0.121,2.68713671356355e-08,"Pum2","D3","Endothelial"
1.35102239991309e-12,0.761000709355687,0.377,0.157,2.80810005821937e-08,"Bcas3","D3","Endothelial"
1.42625148532645e-12,1.32553349856114,0.191,0.04,2.96446371225103e-08,"Tbc1d22a","D3","Endothelial"
1.5245196357552e-12,1.10333945497971,0.283,0.096,3.16871406291719e-08,"Prkag2","D3","Endothelial"
1.73439265656804e-12,1.03146718159661,0.309,0.115,3.60493513667666e-08,"Camk2d","D3","Endothelial"
1.7923873172564e-12,0.525017038401796,0.844,0.538,3.72547703891742e-08,"Tcf4","D3","Endothelial"
1.82309216056693e-12,2.41829948884061,0.145,0.019,3.78929705573836e-08,"Tbc1d8","D3","Endothelial"
1.88898523353785e-12,0.87189848455288,0.358,0.143,3.92625580790842e-08,"Cp","D3","Endothelial"
1.98788229906543e-12,1.17878812729679,0.27,0.089,4.13181335860749e-08,"Kcmf1","D3","Endothelial"
2.20289197762141e-12,0.65519410646003,0.477,0.226,4.57871097548611e-08,"Col4a2","D3","Endothelial"
2.29757899474403e-12,0.531337932603989,0.704,0.374,4.77551794057546e-08,"Dock9","D3","Endothelial"
2.29854207366212e-12,0.648854541609754,0.421,0.183,4.77751970010671e-08,"Ttc28","D3","Endothelial"
2.32895962854364e-12,1.63323828016154,0.18,0.036,4.84074258792797e-08,"Syncrip","D3","Endothelial"
2.35216690278005e-12,1.15745920649138,0.272,0.091,4.88897890742834e-08,"Fchsd2","D3","Endothelial"
2.36633983583639e-12,0.714179072748013,0.421,0.187,4.91843734878594e-08,"Pard3b","D3","Endothelial"
2.3722536358917e-12,0.766712481290631,0.397,0.17,4.93072918220089e-08,"Atrnl1","D3","Endothelial"
2.49897290785482e-12,1.25061409298628,0.247,0.077,5.19411518897625e-08,"Arhgef28","D3","Endothelial"
2.53030739830173e-12,1.45488569901791,0.187,0.04,5.25924392737015e-08,"Parva","D3","Endothelial"
2.54206957697468e-12,0.625768272587965,0.664,0.379,5.28369161574188e-08,"Prkg1","D3","Endothelial"
2.54858347152075e-12,-1.59333196011147,0.22,0.377,5.29723074555588e-08,"Cox8a","D3","Endothelial"
2.71687762812306e-12,0.781519803660378,0.359,0.145,5.64703015005378e-08,"Trio","D3","Endothelial"
2.79896854660881e-12,0.721459129945202,0.403,0.172,5.81765612412641e-08,"Klf7","D3","Endothelial"
2.95962884064572e-12,0.725560500654105,0.417,0.181,6.15158854528214e-08,"Sik3","D3","Endothelial"
3.05300398038643e-12,1.43114969261086,0.225,0.064,6.34566877323319e-08,"Itsn1","D3","Endothelial"
3.06881464589729e-12,0.673791937121445,0.361,0.143,6.37853124149753e-08,"Fam172a","D3","Endothelial"
3.36087772795119e-12,0.683523555453035,0.461,0.217,6.98558435754654e-08,"Akap13","D3","Endothelial"
3.52269655215063e-12,0.874945592665946,0.292,0.1,7.32192478364508e-08,"Aff1","D3","Endothelial"
3.76321500684808e-12,0.625946201891949,0.492,0.232,7.82184239173374e-08,"Smarca2","D3","Endothelial"
3.89343120614607e-12,0.798047044451114,0.414,0.187,8.0924967619746e-08,"Wnk1","D3","Endothelial"
4.58391457976166e-12,1.24311521194904,0.232,0.068,9.52766645403462e-08,"Fars2","D3","Endothelial"
4.60072290777892e-12,1.28313917128525,0.218,0.06,9.56260256381849e-08,"Arhgap18","D3","Endothelial"
4.72597695092542e-12,0.611239841900117,0.526,0.257,9.82294309249848e-08,"Pard3","D3","Endothelial"
4.78839845115617e-12,1.15666103789096,0.287,0.104,9.9526861807281e-08,"Ski","D3","Endothelial"
4.80368458769556e-12,0.878838334993609,0.334,0.132,9.98445841552523e-08,"2900026A02Rik","D3","Endothelial"
4.91074239470644e-12,0.925285261110147,0.263,0.085,1.02069780673973e-07,"Ildr2","D3","Endothelial"
4.94201997667918e-12,1.29943035518804,0.211,0.055,1.02719885215277e-07,"St3gal4","D3","Endothelial"
5.10576784046931e-12,0.889720144079748,0.325,0.126,1.06123384564155e-07,"Scmh1","D3","Endothelial"
5.24368629482237e-12,1.40228480024851,0.2,0.049,1.08990019637883e-07,"2210408F21Rik","D3","Endothelial"
5.36062314109742e-12,0.887469164376867,0.305,0.111,1.1142055198771e-07,"Yes1","D3","Endothelial"
5.48744213726928e-12,1.31660565233948,0.25,0.081,1.14056484823142e-07,"Fyn","D3","Endothelial"
5.72551037521981e-12,0.59787181747823,0.432,0.191,1.19004733148944e-07,"Iqgap1","D3","Endothelial"
6.09050056693922e-12,0.851903942448306,0.321,0.123,1.26591054283832e-07,"Ambra1","D3","Endothelial"
6.09530061634849e-12,0.841970592932615,0.423,0.194,1.26690823310803e-07,"Ctla2a","D3","Endothelial"
6.45041274815694e-12,1.31909176034786,0.2,0.049,1.34071828970442e-07,"Nid1","D3","Endothelial"
6.46297161407482e-12,-0.601512590392267,0.575,0.657,1.34332864998545e-07,"Spock2","D3","Endothelial"
6.54848886959615e-12,0.632408467449878,0.485,0.228,1.36110341154556e-07,"Kansl1","D3","Endothelial"
7.24043628352113e-12,0.824673733893935,0.323,0.121,1.50492468152987e-07,"Pcnx","D3","Endothelial"
7.38493359789756e-12,0.72627804317078,0.352,0.143,1.53495844832301e-07,"Ccdc88a","D3","Endothelial"
7.44841140741921e-12,1.2823708336001,0.249,0.081,1.54815231103208e-07,"Dapk1","D3","Endothelial"
7.45196385667926e-12,1.72242191561135,0.191,0.047,1.54889068761078e-07,"Crtc3","D3","Endothelial"
7.70804084596784e-12,1.03211740089836,0.299,0.111,1.60211628983441e-07,"Cfh","D3","Endothelial"
7.75489378571382e-12,1.15331878068761,0.236,0.07,1.61185467336062e-07,"Snx13","D3","Endothelial"
7.83632853157871e-12,1.24732522459932,0.221,0.064,1.62878088528863e-07,"Sipa1l3","D3","Endothelial"
8.22252447749852e-12,0.672734246385956,0.383,0.162,1.70905171264807e-07,"Dnajc1","D3","Endothelial"
8.28288713909045e-12,1.06372517826015,0.218,0.06,1.72159809185995e-07,"March3","D3","Endothelial"
8.40376078349726e-12,1.42116788931447,0.194,0.047,1.7467216788499e-07,"Bcr","D3","Endothelial"
8.70883784415313e-12,0.882540185315761,0.261,0.085,1.81013194590723e-07,"Cdkal1","D3","Endothelial"
9.53958629722248e-12,0.774319809858916,0.396,0.174,1.98280301187769e-07,"Ddx17","D3","Endothelial"
9.95200420971769e-12,2.07910854338783,0.147,0.023,2.06852407498982e-07,"Rftn1","D3","Endothelial"
1.05158662962049e-11,1.14814618904993,0.209,0.055,2.1857228096662e-07,"Fam120a","D3","Endothelial"
1.07452684552247e-11,0.816529315178478,0.238,0.07,2.23340404841845e-07,"Ralgapa2","D3","Endothelial"
1.10635581342118e-11,0.643277059067271,0.436,0.198,2.29956055819593e-07,"Erg","D3","Endothelial"
1.108226291207e-11,1.0590990629465,0.192,0.045,2.30344834627376e-07,"Mcu","D3","Endothelial"
1.13089095480283e-11,1.88515104356351,0.152,0.026,2.35055684955767e-07,"Tram2","D3","Endothelial"
1.16777765683111e-11,0.857248649321232,0.309,0.117,2.42722585972346e-07,"Nf1","D3","Endothelial"
1.2165502324278e-11,1.03765169085954,0.245,0.077,2.52859965810118e-07,"Zfc3h1","D3","Endothelial"
1.34546012290323e-11,0.957283872216071,0.298,0.111,2.79653886545437e-07,"Rapgef1","D3","Endothelial"
1.3464867643982e-11,2.2149859526431,0.129,0.015,2.79867273980166e-07,"Zfp52","D3","Endothelial"
1.37027629556248e-11,0.856751576174868,0.301,0.111,2.84811928032661e-07,"Msn","D3","Endothelial"
1.49850602127418e-11,1.22250247876011,0.212,0.06,3.11464476521838e-07,"Ypel2","D3","Endothelial"
1.53505846424854e-11,2.44373184548351,0.136,0.019,3.1906190179406e-07,"Dcbld1","D3","Endothelial"
1.59311338872709e-11,0.725184646954638,0.385,0.166,3.31128617846926e-07,"Spop","D3","Endothelial"
1.61018968094016e-11,0.847583061409205,0.299,0.111,3.34677925183412e-07,"Swap70","D3","Endothelial"
1.62326192134415e-11,0.853195578212216,0.294,0.109,3.37394990351382e-07,"Ptpn14","D3","Endothelial"
1.64942384865260e-11,1.21880668384977,0.225,0.066,3.42832746942444e-07,"Pxn","D3","Endothelial"
1.67981726652984e-11,0.86054100792373,0.323,0.126,3.49150018848227e-07,"Clint1","D3","Endothelial"
1.81014617214383e-11,1.37060816122596,0.191,0.047,3.76238881880095e-07,"Lmbr1","D3","Endothelial"
1.81235535678115e-11,1.64224655138698,0.183,0.045,3.76698060906962e-07,"Asap2","D3","Endothelial"
1.81610684522818e-11,0.475958003781337,0.722,0.406,3.77477807780676e-07,"Dock4","D3","Endothelial"
1.83561839164181e-11,0.568085676889061,0.403,0.172,3.81533282702751e-07,"Ctnnd1","D3","Endothelial"
1.89078201960418e-11,1.0477598915229,0.267,0.091,3.92999042774729e-07,"Man2a1","D3","Endothelial"
1.91943344181237e-11,0.9292423358567,0.281,0.1,3.989542408807e-07,"Faf1","D3","Endothelial"
1.92428908671441e-11,0.901241630320782,0.23,0.068,3.9996348667359e-07,"Fam49b","D3","Endothelial"
1.93146659373698e-11,1.5491854515309,0.151,0.026,4.01455331508232e-07,"Lcp1","D3","Endothelial"
2.04890230675787e-11,-1.58215351944452,0.185,0.338,4.25864344459623e-07,"Cox6c","D3","Endothelial"
2.08481111143827e-11,0.93037471228589,0.292,0.109,4.33327989512444e-07,"Erc1","D3","Endothelial"
2.12678379870797e-11,0.57766799428373,0.414,0.181,4.42052012561452e-07,"Diaph2","D3","Endothelial"
2.3501442405678e-11,0.820556678419877,0.274,0.096,4.88477480402016e-07,"Rictor","D3","Endothelial"
2.59381151880817e-11,0.889808017431767,0.272,0.096,5.39123724184278e-07,"Slc44a1","D3","Endothelial"
2.6909683093584e-11,1.47528012083817,0.183,0.045,5.59317763100144e-07,"Ube4b","D3","Endothelial"
2.83168686847843e-11,0.63905961293579,0.475,0.236,5.88566115613242e-07,"Itga6","D3","Endothelial"
2.86744141310008e-11,0.944455826340855,0.249,0.081,5.95997697712852e-07,"Trak1","D3","Endothelial"
2.87789152170216e-11,1.94775832573886,0.156,0.03,5.98169752785794e-07,"Inpp5d","D3","Endothelial"
2.94016275553752e-11,1.37550360484298,0.145,0.023,6.11112828738474e-07,"Disc1","D3","Endothelial"
2.98688223623547e-11,0.58645321357618,0.439,0.202,6.20823472801543e-07,"Dgkh","D3","Endothelial"
2.98973159279471e-11,1.14521181503094,0.209,0.057,6.21415711562381e-07,"Rai1","D3","Endothelial"
3.17875793165586e-11,0.739647790632002,0.347,0.145,6.60704836094671e-07,"Rreb1","D3","Endothelial"
3.24685363539038e-11,1.77955215445327,0.16,0.032,6.7485852811589e-07,"Tead4","D3","Endothelial"
3.4047206554863e-11,-0.247923168775865,0.846,0.819,7.07671188242828e-07,"mt-Co1","D3","Endothelial"
3.69296570415774e-11,1.11637360425557,0.245,0.081,7.67582921609187e-07,"Sema6d","D3","Endothelial"
3.73961526918301e-11,1.0546563290344,0.243,0.079,7.7727903369969e-07,"Msrb3","D3","Endothelial"
3.78795791024066e-11,0.700160923508791,0.339,0.138,7.8732705164352e-07,"Nek7","D3","Endothelial"
3.95159669760252e-11,0.8367355954522,0.252,0.083,8.21339373596683e-07,"Zc3h7a","D3","Endothelial"
4.05718754661970e-11,0.922853972222007,0.256,0.089,8.43286431564906e-07,"Cyth1","D3","Endothelial"
4.16339350197515e-11,0.658220320430944,0.358,0.151,8.65361339385535e-07,"Vps13b","D3","Endothelial"
4.33507992038636e-11,0.630376631437955,0.483,0.24,9.01046361452304e-07,"Tacc1","D3","Endothelial"
4.46597862393405e-11,-2.06924788881682,0.085,0.223,9.28253656984692e-07,"Cck","D3","Endothelial"
4.60303022122384e-11,1.19027661832646,0.227,0.07,9.56739831481374e-07,"Sp3","D3","Endothelial"
4.80403527136559e-11,1.57558676339214,0.138,0.021,9.98518731153338e-07,"Ubtd1","D3","Endothelial"
5.11029863721272e-11,1.27064421539617,0.183,0.045,1.06217557174466e-06,"Lsm14a","D3","Endothelial"
5.28149584286117e-11,1.48012011670688,0.171,0.038,1.09775891093869e-06,"Pros1","D3","Endothelial"
6.09994350401254e-11,0.654421942124383,0.33,0.132,1.26787325730901e-06,"Taok1","D3","Endothelial"
6.14396764531427e-11,0.556843691275105,0.492,0.234,1.27702367507857e-06,"Atp8a1","D3","Endothelial"
6.27674625498955e-11,0.90737698498404,0.234,0.074,1.30462170909958e-06,"Ap3b1","D3","Endothelial"
6.75155691984708e-11,2.82080961057096,0.103,0.006,1.40331110579022e-06,"Pdia5","D3","Endothelial"
6.77762658566122e-11,0.791817717506972,0.278,0.1,1.40872968582968e-06,"Nova2","D3","Endothelial"
6.86567253987264e-11,0.754620621297316,0.267,0.094,1.42703003741253e-06,"Chchd3","D3","Endothelial"
7.04424383061983e-11,1.33527777733755,0.162,0.034,1.46414608019433e-06,"Adarb1","D3","Endothelial"
7.07163192173461e-11,0.57475491042203,0.443,0.209,1.46983869493254e-06,"Itpr1","D3","Endothelial"
7.36065711721709e-11,0.791250149908706,0.281,0.104,1.52991258181357e-06,"Kat6b","D3","Endothelial"
7.58918413131912e-11,-1.45009501542863,0.176,0.328,1.57741192169468e-06,"Camk2n1","D3","Endothelial"
7.65903883041237e-11,0.600232662088564,0.532,0.274,1.59193122090121e-06,"Podxl","D3","Endothelial"
7.77928370373072e-11,0.600686022419475,0.343,0.143,1.61692411782043e-06,"Fam193a","D3","Endothelial"
7.85677628998759e-11,0.975761908427325,0.243,0.081,1.63303095187392e-06,"Pds5a","D3","Endothelial"
8.16201354719427e-11,0.903935211937114,0.223,0.068,1.69647451578433e-06,"Ctif","D3","Endothelial"
8.22178729389218e-11,1.03376322046363,0.221,0.068,1.70889848903549e-06,"Fnip2","D3","Endothelial"
8.22327347885773e-11,0.998170197572645,0.243,0.081,1.70920739258058e-06,"Csnk1g3","D3","Endothelial"
8.48132693227102e-11,1.12653952179378,0.196,0.053,1.76284380287253e-06,"Spns2","D3","Endothelial"
8.61113099750779e-11,1.46833279844475,0.191,0.051,1.78982357783199e-06,"Sh3kbp1","D3","Endothelial"
8.6494694171215e-11,1.19038344987456,0.225,0.072,1.7977922183487e-06,"Enox2","D3","Endothelial"
8.87681865218601e-11,2.90090712086094,0.116,0.013,1.84504675685686e-06,"Fosl2","D3","Endothelial"
9.33346905910879e-11,0.793846617062734,0.336,0.143,1.93996154393576e-06,"Ube2e2","D3","Endothelial"
1.03828316059143e-10,1.35074354591233,0.201,0.057,2.15807154928929e-06,"Wipf1","D3","Endothelial"
1.05175181805532e-10,1.12525721511493,0.223,0.072,2.18606615382797e-06,"Vcl","D3","Endothelial"
1.08580930700806e-10,0.93083348343134,0.214,0.064,2.25685464461626e-06,"Vgll4","D3","Endothelial"
1.09435784865474e-10,1.07460703611095,0.247,0.085,2.27462278842887e-06,"Ankrd28","D3","Endothelial"
