"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
0.193420604438702,-0.370580107366528,0.088,0.123,1,"4930402H24Rik","D28","Pericyte"
0.193846046665788,0.421711884133711,0.18,0.14,1,"Rpl24","D28","Pericyte"
0.194234311520963,0.466363211294224,0.143,0.105,1,"Gapdh","D28","Pericyte"
0.198444454630884,0.442510097067146,0.177,0.14,1,"Maml3","D28","Pericyte"
0.199807596970055,0.332868079581483,0.22,0.171,1,"Cck","D28","Pericyte"
0.200325815957354,-0.303195206160528,0.076,0.11,1,"Trio","D28","Pericyte"
0.200453673417375,-0.271431354572572,0.293,0.329,1,"mt-Nd2","D28","Pericyte"
0.201205967358807,0.670661327670571,0.11,0.079,1,"Ndrg4","D28","Pericyte"
0.201313126619777,0.386943452887692,0.119,0.083,1,"Ubr1","D28","Pericyte"
0.201661227991676,0.570222764918772,0.152,0.118,1,"Pde10a","D28","Pericyte"
0.201972333954855,-0.411985181420313,0.146,0.184,1,"Rgs4","D28","Pericyte"
0.202849126947305,-0.262779998532336,0.216,0.268,1,"Dgkb","D28","Pericyte"
0.203807116679778,0.448611059792337,0.14,0.105,1,"Celf1","D28","Pericyte"
0.205118029070371,-0.333543331856559,0.116,0.154,1,"Kmt2a","D28","Pericyte"
0.206801345562952,-0.614168738643741,0.076,0.105,1,"Rpl23a","D28","Pericyte"
0.208519254378088,-0.374644358021569,0.155,0.193,1,"Fau","D28","Pericyte"
0.211252105418309,-0.349657620104202,0.146,0.189,1,"Nptn","D28","Pericyte"
0.21131804861079,-0.422652041832714,0.082,0.114,1,"Trpm7","D28","Pericyte"
0.211937149310281,0.374287232656681,0.21,0.171,1,"Strn3","D28","Pericyte"
0.21521621473862,0.529682616986157,0.116,0.083,1,"Arpp19","D28","Pericyte"
0.216631696103811,-0.45823088211032,0.128,0.162,1,"Sgcz","D28","Pericyte"
0.216675875345592,-0.39413616105436,0.079,0.11,1,"Ubl5","D28","Pericyte"
0.217033742811311,-0.283509029875248,0.229,0.272,1,"Rere","D28","Pericyte"
0.217090416048535,0.68821141688037,0.113,0.083,1,"Ppp2ca","D28","Pericyte"
0.21730894337521,-0.426868424965062,0.104,0.136,1,"Kmt2c","D28","Pericyte"
0.21765142854157,-0.48669570359207,0.091,0.123,1,"Laptm4a","D28","Pericyte"
0.221609785798529,-0.342768907851793,0.125,0.162,1,"Dennd1a","D28","Pericyte"
0.221611172512919,-0.335928208581225,0.113,0.149,1,"Osbpl9","D28","Pericyte"
0.221854800134026,-0.37866572683265,0.143,0.18,1,"Grin2b","D28","Pericyte"
0.222698091295956,0.344423132371271,0.226,0.184,1,"Phlpp1","D28","Pericyte"
0.223859803468161,0.410873766770093,0.122,0.088,1,"Ptpn4","D28","Pericyte"
0.225389264127234,-0.28831933928568,0.201,0.241,1,"Atp1b1","D28","Pericyte"
0.226813204705686,-0.521901132432431,0.088,0.118,1,"Rab10","D28","Pericyte"
0.226840901806787,-0.347935207400397,0.155,0.193,1,"Ttc14","D28","Pericyte"
0.227760222075622,0.469250459674838,0.125,0.092,1,"Atxn10","D28","Pericyte"
0.228051004504217,-0.557320343613213,0.073,0.101,1,"Cnnm2","D28","Pericyte"
0.22825433337976,-0.3598262092741,0.095,0.127,1,"Mertk","D28","Pericyte"
0.229892410771899,0.366232739519545,0.204,0.167,1,"Tmcc1","D28","Pericyte"
0.230129883194816,-0.300661771893081,0.101,0.136,1,"Camta1","D28","Pericyte"
0.232049603615413,0.476610972310055,0.143,0.11,1,"Phip","D28","Pericyte"
0.232580636786938,0.363482903366934,0.22,0.18,1,"Rps21","D28","Pericyte"
0.233899790179294,0.526088585564621,0.11,0.079,1,"C1qtnf7","D28","Pericyte"
0.234620015640777,0.250732086300538,0.293,0.246,1,"Arhgap29","D28","Pericyte"
0.237962963847121,0.233778768852795,0.39,0.346,1,"Zeb1","D28","Pericyte"
0.238019453718018,0.203103463779098,0.396,0.36,1,"Pten","D28","Pericyte"
0.238610278313885,-0.353537594398709,0.189,0.224,1,"Fgfr2","D28","Pericyte"
0.238847014884957,-0.326194841168712,0.131,0.167,1,"Clk1","D28","Pericyte"
0.238865865342141,-0.281570796292804,0.113,0.149,1,"Ank3","D28","Pericyte"
0.240066937051061,-0.289795637983142,0.131,0.171,1,"Atp5g1","D28","Pericyte"
0.240472863900613,0.529532984006959,0.122,0.092,1,"Stx16","D28","Pericyte"
0.24208364676157,-0.483568417162516,0.073,0.101,1,"Ino80","D28","Pericyte"
0.242751658201959,0.720331607503276,0.101,0.075,1,"Ggact","D28","Pericyte"
0.242787768346622,-0.318494755486407,0.122,0.158,1,"Plcb1","D28","Pericyte"
0.244173738207722,0.657478855473363,0.107,0.079,1,"Gabbr1","D28","Pericyte"
0.245245263181125,0.610355899666428,0.116,0.088,1,"Dnmt3a","D28","Pericyte"
0.246251026209534,-0.363903957532057,0.131,0.167,1,"Zic4","D28","Pericyte"
0.246706823989286,0.300626109893515,0.259,0.219,1,"Zeb2","D28","Pericyte"
0.247172906041615,-0.255931072728908,0.082,0.114,1,"Gpbp1","D28","Pericyte"
0.248028321874001,-0.33624078666212,0.149,0.184,1,"Cdc42","D28","Pericyte"
0.248345004297532,0.438214274488789,0.152,0.118,1,"Ankhd1","D28","Pericyte"
0.250627094910899,0.301003071378109,0.204,0.162,1,"Eps8","D28","Pericyte"
0.251582304144267,-0.449553587781261,0.082,0.11,1,"Ankrd44","D28","Pericyte"
0.251882822326587,-0.332480149993824,0.091,0.123,1,"Nell2","D28","Pericyte"
0.253834759252532,-0.296671010035464,0.079,0.11,1,"Pam","D28","Pericyte"
0.254671220979922,-0.443023359088019,0.082,0.11,1,"Clip1","D28","Pericyte"
0.255781016398938,-0.425557068085061,0.073,0.101,1,"Osbpl1a","D28","Pericyte"
0.25702890681324,-0.294916125683776,0.171,0.211,1,"Itpr2","D28","Pericyte"
0.258196042771386,0.334331611689848,0.262,0.228,1,"Tjp1","D28","Pericyte"
0.259194154092421,0.472752342613495,0.122,0.092,1,"Sox5os4","D28","Pericyte"
0.259890605947934,-0.340431609460836,0.085,0.114,1,"Eif4g2","D28","Pericyte"
0.260123711056692,-0.222672208448752,0.098,0.132,1,"Atp5o","D28","Pericyte"
0.262702937025962,-0.499805799674197,0.095,0.123,1,"Ywhab","D28","Pericyte"
0.263004362027137,0.505017537268632,0.107,0.079,1,"Fam172a","D28","Pericyte"
0.263322058282775,0.387574921310682,0.104,0.075,1,"Zdhhc17","D28","Pericyte"
0.263752836947535,0.392107113587743,0.137,0.105,1,"Trip12","D28","Pericyte"
0.265206461411673,-0.386326618966121,0.073,0.101,1,"Uvrag","D28","Pericyte"
0.26547330402338,0.302148637466484,0.223,0.184,1,"Mt1","D28","Pericyte"
0.265481683957189,-0.367286567110535,0.128,0.162,1,"Sorbs1","D28","Pericyte"
0.267627247835876,-0.316595812615302,0.168,0.202,1,"Fgf12","D28","Pericyte"
0.268797566400643,-0.281569994304,0.088,0.118,1,"Ablim1","D28","Pericyte"
0.268827355832045,0.285051803553821,0.28,0.237,1,"Cox7c","D28","Pericyte"
0.26978124718101,0.384782639377477,0.104,0.075,1,"Gm44686","D28","Pericyte"
0.269989890924549,0.355011136285542,0.18,0.145,1,"Csnk1a1","D28","Pericyte"
0.270940436640438,-0.232863367984381,0.159,0.197,1,"Rps14","D28","Pericyte"
0.274131910582401,0.419364577243475,0.14,0.11,1,"Cplx2","D28","Pericyte"
0.275138382128777,0.0828074822252027,0.707,0.689,1,"Zbtb20","D28","Pericyte"
0.275334393551923,0.437566490724161,0.125,0.096,1,"5330438D12Rik","D28","Pericyte"
0.275607865621383,0.218262109333075,0.271,0.228,1,"Egflam","D28","Pericyte"
0.276015522290353,-0.370923419822913,0.107,0.136,1,"Epn2","D28","Pericyte"
0.276096090594366,0.505963401411667,0.116,0.088,1,"Nisch","D28","Pericyte"
0.276220494663442,-0.273733886880985,0.076,0.105,1,"Luc7l3","D28","Pericyte"
0.276711449353919,0.384520332965584,0.122,0.092,1,"Wac","D28","Pericyte"
0.277853301290497,-0.251391275969839,0.116,0.149,1,"Bex2","D28","Pericyte"
0.278443351309848,-0.398753010719046,0.082,0.11,1,"Pcsk2","D28","Pericyte"
0.278654350526647,-0.441351090920035,0.091,0.118,1,"Prkn","D28","Pericyte"
0.278661608914009,0.252726272619295,0.229,0.189,1,"Stk39","D28","Pericyte"
0.278706169453724,-0.426416714093762,0.079,0.105,1,"Myo6","D28","Pericyte"
0.279126049887011,0.17912658177941,0.479,0.412,1,"Foxp1","D28","Pericyte"
0.281400180325072,0.419306115287394,0.107,0.079,1,"Brd4","D28","Pericyte"
0.281564831196419,0.323992206047282,0.159,0.123,1,"Atp1a3","D28","Pericyte"
0.282597062912763,0.417795745853783,0.21,0.184,1,"Fermt2","D28","Pericyte"
0.28287522428045,0.497495351308184,0.11,0.083,1,"Trim44","D28","Pericyte"
0.283867417000191,-0.329591012801036,0.146,0.18,1,"Rps15","D28","Pericyte"
0.284506296975633,-0.403932855063439,0.079,0.105,1,"Scn2a","D28","Pericyte"
0.284679911776253,0.319765704713852,0.113,0.083,1,"Btbd3","D28","Pericyte"
0.286417482163455,-0.365835245484218,0.091,0.118,1,"Tmsb10","D28","Pericyte"
0.286486390730486,0.406527438635259,0.116,0.088,1,"Nr3c2","D28","Pericyte"
0.287075913951327,0.52695717690143,0.11,0.083,1,"Cacna1d","D28","Pericyte"
0.287709650359717,0.23623332518994,0.253,0.211,1,"Pld1","D28","Pericyte"
0.288779651053254,0.422070608993237,0.116,0.088,1,"Fam193a","D28","Pericyte"
0.290303359160245,0.305052259802444,0.207,0.171,1,"Tacc1","D28","Pericyte"
0.290792769841104,0.291911568481765,0.192,0.158,1,"Slc1a2","D28","Pericyte"
0.292295013312656,0.411267067230926,0.143,0.114,1,"Plekhg3","D28","Pericyte"
0.293610856337829,-0.186853648800698,0.277,0.32,1,"Ank2","D28","Pericyte"
0.293655249102865,0.341560322755644,0.131,0.101,1,"Rb1cc1","D28","Pericyte"
0.29477024179233,0.301123807263745,0.204,0.171,1,"Slc12a2","D28","Pericyte"
0.295350674756736,-0.364231419468752,0.079,0.105,1,"Dab2ip","D28","Pericyte"
0.29660027953991,0.440612622294106,0.101,0.075,1,"Tasor","D28","Pericyte"
0.298172101598049,-0.22827055559124,0.104,0.136,1,"Nap1l1","D28","Pericyte"
0.299663951052179,0.271444867333293,0.284,0.25,1,"Zfand3","D28","Pericyte"
0.30047047538514,-0.323292614800191,0.091,0.118,1,"Ano6","D28","Pericyte"
0.300554622214246,-0.436531193421968,0.101,0.127,1,"Atp6v1e1","D28","Pericyte"
0.301283355101577,0.208852711801517,0.149,0.114,1,"Rpl36","D28","Pericyte"
0.301461263393451,-0.376836946529827,0.122,0.149,1,"Itgb1","D28","Pericyte"
0.301626928001289,-0.17642605673272,0.244,0.289,1,"Tcf12","D28","Pericyte"
0.303547523652526,-0.262735994784743,0.152,0.184,1,"Lrrtm4","D28","Pericyte"
0.303814536805833,-0.381376480642154,0.091,0.118,1,"Tuba4a","D28","Pericyte"
0.30389013871808,0.337284091221201,0.165,0.132,1,"Nf1","D28","Pericyte"
0.304043785534014,-0.245365054533806,0.201,0.232,1,"Fus","D28","Pericyte"
0.304774569684022,0.303253817738384,0.131,0.101,1,"Pcca","D28","Pericyte"
0.307292619524861,-0.313579726642305,0.128,0.158,1,"Gnb1","D28","Pericyte"
0.309393358889617,-0.277640471805714,0.162,0.193,1,"Adk","D28","Pericyte"
0.310783257504695,-0.327049474684565,0.104,0.132,1,"Pnisr","D28","Pericyte"
0.31149058655133,0.451245468297481,0.104,0.079,1,"Rpl7","D28","Pericyte"
0.312168306485727,-0.337479147434896,0.088,0.114,1,"Dmxl1","D28","Pericyte"
0.31269729606457,-0.213650698170822,0.125,0.158,1,"Pcm1","D28","Pericyte"
0.313147064360907,-0.1645193072702,0.14,0.175,1,"Atp5h","D28","Pericyte"
0.313306320122258,-0.269157375994068,0.18,0.211,1,"Psap","D28","Pericyte"
0.313590783877886,-0.214749301662512,0.213,0.25,1,"Atp2b1","D28","Pericyte"
0.314635499741566,-0.404209886322428,0.085,0.11,1,"Rpl18","D28","Pericyte"
0.31550770590037,0.357574410029929,0.101,0.075,1,"Scaf8","D28","Pericyte"
0.315520397984906,-0.597337574409549,0.079,0.101,1,"Nck2","D28","Pericyte"
0.316596443818778,0.195196296177384,0.302,0.254,1,"Il34","D28","Pericyte"
0.320278096152112,-0.290086963603802,0.076,0.101,1,"Tubb4b","D28","Pericyte"
0.320278096152112,-0.295319331435028,0.076,0.101,1,"Cul1","D28","Pericyte"
0.320743442824379,-0.296652191297788,0.183,0.211,1,"Nsd1","D28","Pericyte"
0.320935526457988,-0.196503096253501,0.274,0.298,1,"Specc1","D28","Pericyte"
0.322526705868677,0.582395933765346,0.107,0.083,1,"Prickle1","D28","Pericyte"
0.32310707356968,-0.370366166440208,0.119,0.145,1,"Rplp2","D28","Pericyte"
0.323573703041174,0.384304218503729,0.152,0.123,1,"Fto","D28","Pericyte"
0.324897274433652,-0.266072510507587,0.091,0.118,1,"Grm5","D28","Pericyte"
0.325928789234802,0.494794180113701,0.104,0.079,1,"Sept8","D28","Pericyte"
0.327571950505308,-0.370483163466558,0.137,0.162,1,"Pde1a","D28","Pericyte"
0.329061931573927,-0.385323392526893,0.082,0.105,1,"Sorbs2","D28","Pericyte"
0.330432967701624,0.307669114151794,0.168,0.136,1,"Sik3","D28","Pericyte"
0.330904819337012,0.3467144634346,0.137,0.11,1,"Calm3","D28","Pericyte"
0.331920703442524,-0.449764032237047,0.095,0.118,1,"Ldhb","D28","Pericyte"
0.332252279791878,-0.262211559255619,0.189,0.219,1,"Chchd10","D28","Pericyte"
0.336334363992679,-0.131214006309812,0.415,0.439,1,"Fth1","D28","Pericyte"
0.337632298381518,-0.421975215419435,0.082,0.105,1,"Pla1a","D28","Pericyte"
0.338443259839037,0.254703277558275,0.125,0.096,1,"Mbnl1","D28","Pericyte"
0.340274119405899,0.303114995555747,0.168,0.136,1,"Vcl","D28","Pericyte"
0.340860883009878,0.3358859406354,0.174,0.145,1,"Chd4","D28","Pericyte"
0.34173964832363,0.355537262599973,0.159,0.132,1,"2610307P16Rik","D28","Pericyte"
0.343088960977101,-0.470370296210759,0.091,0.114,1,"Gatm","D28","Pericyte"
0.343208909700312,-0.329397600008975,0.11,0.136,1,"Actg1","D28","Pericyte"
0.343688697569715,0.208820138361155,0.171,0.136,1,"Epas1","D28","Pericyte"
0.344018666152242,-0.302966656800854,0.098,0.123,1,"Rbm26","D28","Pericyte"
0.34447429910133,-0.235796974363806,0.128,0.158,1,"Rpl37a","D28","Pericyte"
0.346921830380443,0.350449215299524,0.146,0.118,1,"Ubc","D28","Pericyte"
0.347297368374134,0.309321587782455,0.104,0.079,1,"Atf7ip","D28","Pericyte"
0.347432711836444,-0.219735760443734,0.091,0.118,1,"Prkacb","D28","Pericyte"
0.348031974971159,0.305088971420083,0.168,0.14,1,"Nckap1","D28","Pericyte"
0.349677431958902,-0.184241453201628,0.274,0.311,1,"Syt1","D28","Pericyte"
0.350522809946131,0.245529660681739,0.235,0.202,1,"Klf12","D28","Pericyte"
0.351902387944123,-0.265586087541643,0.088,0.114,1,"Morf4l1","D28","Pericyte"
0.35320685295197,-0.425223609676681,0.079,0.101,1,"Rtf1","D28","Pericyte"
0.354199337575517,-0.167711274880789,0.293,0.333,1,"App","D28","Pericyte"
0.354841925374566,0.46160913867229,0.116,0.092,1,"Serinc3","D28","Pericyte"
0.355337260932098,0.341086269003106,0.113,0.088,1,"Slc25a3","D28","Pericyte"
0.35793703259123,-0.447235187763082,0.091,0.114,1,"Camk2b","D28","Pericyte"
0.358508945541168,0.370763327391384,0.116,0.092,1,"Atp5e","D28","Pericyte"
0.360335147253771,-0.195078486529685,0.22,0.25,1,"Dlg2","D28","Pericyte"
0.360471184555292,-0.252057810656835,0.165,0.193,1,"Chchd2","D28","Pericyte"
0.360929529522904,-0.353111789330553,0.095,0.118,1,"Rpl12","D28","Pericyte"
0.361671003247307,0.35019074630287,0.116,0.092,1,"Srsf7","D28","Pericyte"
0.362244496488505,-0.170619712304989,0.183,0.215,1,"Mt3","D28","Pericyte"
0.363189834848434,-0.184287202566233,0.293,0.316,1,"Rgs5","D28","Pericyte"
0.366464014904207,-0.177888340554141,0.235,0.268,1,"Cox8a","D28","Pericyte"
0.368063224476496,0.400324863316023,0.143,0.118,1,"Dnm1","D28","Pericyte"
0.36954246909387,-0.250547106513345,0.162,0.189,1,"Lrp1b","D28","Pericyte"
0.369588271416152,0.292499552968576,0.122,0.096,1,"Tom1l2","D28","Pericyte"
0.36965435215236,0.183831765051891,0.268,0.232,1,"Ppp1r12a","D28","Pericyte"
0.370163876623253,0.29567904287186,0.165,0.136,1,"Cgnl1","D28","Pericyte"
0.371288450494886,0.208235468338055,0.137,0.11,1,"Parp8","D28","Pericyte"
0.37182360208526,-0.213374370113527,0.143,0.171,1,"Cacna2d1","D28","Pericyte"
0.374479745203677,0.379602096318328,0.137,0.114,1,"Ncoa1","D28","Pericyte"
0.375477617981033,-0.211553747443153,0.125,0.154,1,"Phf20l1","D28","Pericyte"
0.377172435661205,0.17765288970613,0.375,0.338,1,"Colec12","D28","Pericyte"
0.377834650158734,0.365000680202318,0.152,0.127,1,"Qk","D28","Pericyte"
0.378025662337108,0.302672287146621,0.168,0.14,1,"Serpini1","D28","Pericyte"
0.380781518948329,0.294160529192338,0.107,0.083,1,"Mill2","D28","Pericyte"
0.381171034788171,-0.15620790479926,0.338,0.368,1,"Igfbp7","D28","Pericyte"
0.385108992949061,0.465366673214924,0.116,0.096,1,"Pde4b","D28","Pericyte"
0.386669957181559,-0.265113757657684,0.128,0.154,1,"Olfm1","D28","Pericyte"
0.386678072342799,-0.261299019917113,0.116,0.14,1,"Dtx3","D28","Pericyte"
0.387503043220304,-0.32002150223277,0.101,0.123,1,"Rps3","D28","Pericyte"
0.39172360532335,0.135622329557395,0.268,0.228,1,"Carmn","D28","Pericyte"
0.396180804035116,0.24904444509167,0.226,0.202,1,"Dleu2","D28","Pericyte"
0.396412558383517,0.252017980996356,0.159,0.132,1,"Sbf2","D28","Pericyte"
0.396426659777665,0.592073773143313,0.107,0.088,1,"Fam214a","D28","Pericyte"
0.396863299854248,-0.224019827697033,0.195,0.219,1,"Tcf25","D28","Pericyte"
0.398176330456621,0.231671362429332,0.238,0.206,1,"Mycbp2","D28","Pericyte"
0.39912422675956,-0.204479534348868,0.232,0.254,1,"Snap25","D28","Pericyte"
0.399672451520843,0.1356366516515,0.488,0.447,1,"Adap2","D28","Pericyte"
0.399895608466191,-0.110929038733959,0.476,0.518,1,"mt-Co2","D28","Pericyte"
0.401232577622055,-0.273391174209392,0.101,0.123,1,"Ssbp2","D28","Pericyte"
0.402343415457376,0.338231449782725,0.119,0.096,1,"Pik3ca","D28","Pericyte"
0.404004576313906,-0.143670660850027,0.317,0.355,1,"Mef2c","D28","Pericyte"
0.404700653175861,-0.289714669360016,0.171,0.193,1,"Rock1","D28","Pericyte"
0.405093111907323,0.136954464329917,0.369,0.329,1,"Arhgap42","D28","Pericyte"
0.407158168641743,0.189967194658477,0.293,0.263,1,"Farp1","D28","Pericyte"
0.410036934228587,-0.323207597464933,0.098,0.118,1,"Rcsd1","D28","Pericyte"
0.410359439946787,-0.347020550100159,0.107,0.127,1,"Glg1","D28","Pericyte"
0.411205523928645,-0.173341503468376,0.131,0.158,1,"St6gal1","D28","Pericyte"
0.411593003876564,-0.31130152578883,0.128,0.149,1,"Rpsa","D28","Pericyte"
0.412105139347748,0.269271111388935,0.146,0.123,1,"Ecm2","D28","Pericyte"
0.412112903299092,0.186578070082281,0.256,0.224,1,"Pip5k1b","D28","Pericyte"
0.413381682132186,0.232391542760836,0.107,0.083,1,"Pkig","D28","Pericyte"
0.415389819013345,0.377100763316282,0.113,0.092,1,"Tra2a","D28","Pericyte"
0.415688103404163,0.249724567732171,0.134,0.11,1,"Rpl3","D28","Pericyte"
0.416178151108743,0.219293404596082,0.101,0.079,1,"Top2b","D28","Pericyte"
0.417763527437994,0.309784534026481,0.146,0.123,1,"Pcsk1n","D28","Pericyte"
0.418170141200893,-0.259554649469882,0.088,0.11,1,"Cemip2","D28","Pericyte"
0.418910166039286,-0.0818016494402966,0.079,0.101,1,"Ppp2r2b","D28","Pericyte"
0.419543464021396,0.150391318416496,0.262,0.228,1,"Carmil1","D28","Pericyte"
0.420066157912771,0.267970900979088,0.162,0.136,1,"Crebbp","D28","Pericyte"
0.420739627211413,0.139729383823688,0.473,0.447,1,"Dmd","D28","Pericyte"
0.420761582982602,-0.230526124776097,0.104,0.127,1,"Myl9","D28","Pericyte"
0.420796801152287,0.233773500197367,0.274,0.254,1,"Adap2os","D28","Pericyte"
0.421407474257204,0.129607222201717,0.366,0.316,1,"Sgip1","D28","Pericyte"
0.42154512364096,-0.110199485764803,0.098,0.123,1,"Eid1","D28","Pericyte"
0.42187425720859,0.358479915565791,0.143,0.123,1,"Magi2","D28","Pericyte"
0.42207713108523,0.235228133920462,0.143,0.118,1,"Ptms","D28","Pericyte"
0.422652171445909,0.297744233144155,0.119,0.096,1,"Bicc1","D28","Pericyte"
0.4237856026709,-0.183563459130117,0.107,0.132,1,"Dnajc1","D28","Pericyte"
0.425614187964717,-0.223760248470128,0.098,0.118,1,"Ahi1","D28","Pericyte"
0.427661871160439,0.323321128922253,0.113,0.092,1,"Insr","D28","Pericyte"
0.427661871160439,0.301730558778215,0.113,0.092,1,"Csnk1g1","D28","Pericyte"
0.427905369591169,0.446294471606718,0.116,0.096,1,"Clu","D28","Pericyte"
0.427920444239667,-0.300679803858467,0.095,0.114,1,"Mapk10","D28","Pericyte"
0.427999758679249,-0.273814566024152,0.11,0.132,1,"Apc","D28","Pericyte"
0.42825147322322,0.315165262588274,0.113,0.092,1,"Arhgap31","D28","Pericyte"
0.429042966358077,-0.212777433230994,0.131,0.158,1,"Trpc4","D28","Pericyte"
0.429528915929515,-0.181977392996548,0.207,0.232,1,"Dst","D28","Pericyte"
0.432565888931722,0.370716627189994,0.116,0.096,1,"Ube2b","D28","Pericyte"
0.432836573683489,-0.167801862218068,0.216,0.246,1,"Chn1","D28","Pericyte"
0.433127919027145,-0.147147401780833,0.119,0.145,1,"Rsrp1","D28","Pericyte"
0.43357767860402,-0.337985410224807,0.082,0.101,1,"Zfp644","D28","Pericyte"
0.434213060131276,-0.276257304736655,0.082,0.101,1,"Dhx36","D28","Pericyte"
0.437380928695867,0.177758112700482,0.101,0.079,1,"Akap7","D28","Pericyte"
0.437412219864796,0.278507252607285,0.177,0.154,1,"Rpl9","D28","Pericyte"
0.441712892069702,0.423887298709324,0.11,0.092,1,"Prnp","D28","Pericyte"
0.442850096422984,0.187412759539467,0.226,0.197,1,"Rpl38","D28","Pericyte"
0.445461336673704,0.270992458379356,0.131,0.11,1,"Dock1","D28","Pericyte"
0.4466642010393,0.158121176957112,0.241,0.211,1,"Hivep2","D28","Pericyte"
0.446772407821308,-0.145615049726377,0.174,0.202,1,"Atpif1","D28","Pericyte"
0.447744114356957,-0.321409591921771,0.125,0.145,1,"Rpl28","D28","Pericyte"
0.448046399579887,0.396337298484665,0.101,0.083,1,"Ankrd50","D28","Pericyte"
0.448398230175877,-0.227264604145847,0.095,0.114,1,"Peli2","D28","Pericyte"
0.449314021698813,-0.185946267527549,0.22,0.246,1,"Bcas3","D28","Pericyte"
0.451190112970804,-0.11453156056732,0.159,0.184,1,"Prrc2c","D28","Pericyte"
0.451550963068616,-0.216221931789555,0.085,0.105,1,"Med13l","D28","Pericyte"
0.451846605049544,-0.166947897738676,0.177,0.202,1,"Srrm2","D28","Pericyte"
0.452298199425701,-0.250854325696719,0.107,0.127,1,"Cask","D28","Pericyte"
0.452333164074499,0.277535514986402,0.128,0.105,1,"Crtc3","D28","Pericyte"
0.455999883336355,-0.337820551069293,0.091,0.11,1,"Rsrc1","D28","Pericyte"
0.457718968335372,-0.212822794908382,0.125,0.149,1,"Uqcrq","D28","Pericyte"
0.457776601337362,-0.243254151259693,0.146,0.167,1,"Ralgapa1","D28","Pericyte"
0.459250849207352,-0.211848847241835,0.085,0.105,1,"Vps13b","D28","Pericyte"
0.460763124285466,0.282363281198132,0.162,0.14,1,"Cntnap2","D28","Pericyte"
0.465951551471006,0.15039530142716,0.308,0.272,1,"Ptk2","D28","Pericyte"
0.466321459902371,0.229140240023698,0.223,0.202,1,"Sema6d","D28","Pericyte"
0.467610905390838,0.169903944458063,0.104,0.083,1,"Ddit4l","D28","Pericyte"
0.469844827246864,0.15939044584528,0.159,0.132,1,"Itga4","D28","Pericyte"
0.471158277826771,-0.17135495397851,0.107,0.127,1,"Cnksr2","D28","Pericyte"
0.472194208811823,-0.121227071361767,0.271,0.298,1,"Nedd4l","D28","Pericyte"
0.472375463607821,-0.170225774180291,0.207,0.232,1,"Nrg3","D28","Pericyte"
0.47248940335477,-0.156593186185988,0.256,0.276,1,"Prpf4b","D28","Pericyte"
0.47264155849409,-0.203758963769165,0.082,0.101,1,"Gap43","D28","Pericyte"
0.473964010728923,0.275605735192604,0.116,0.096,1,"Spred2","D28","Pericyte"
0.474416461479784,0.109522432996003,0.415,0.36,1,"Hspa8","D28","Pericyte"
0.476512549652257,0.396662875840281,0.101,0.083,1,"Atrnl1","D28","Pericyte"
0.476618939000813,-0.130369460770833,0.171,0.197,1,"Rtn3","D28","Pericyte"
0.477377718620042,-0.0620935193671197,0.143,0.171,1,"Nsd3","D28","Pericyte"
0.478488485247073,0.223539240698904,0.207,0.184,1,"Snrnp70","D28","Pericyte"
0.479808875226302,0.348507375839439,0.101,0.083,1,"Wapl","D28","Pericyte"
0.479975265400532,0.165485361444868,0.25,0.224,1,"Hnrnpa2b1","D28","Pericyte"
0.482073809387782,-0.232037360232189,0.091,0.11,1,"Arl6ip1","D28","Pericyte"
0.486718610767794,-0.235015159595128,0.125,0.145,1,"Ube3a","D28","Pericyte"
0.488909211353323,-0.10922873561092,0.314,0.342,1,"Gm15261","D28","Pericyte"
0.489823968165812,-0.108915921095855,0.192,0.219,1,"Strbp","D28","Pericyte"
0.491050934173358,-0.24464973976773,0.101,0.118,1,"Ptpra","D28","Pericyte"
0.491084381647743,-0.195301192796847,0.22,0.237,1,"Mir99ahg","D28","Pericyte"
0.491825728875469,-0.202706915878991,0.116,0.136,1,"Cnot4","D28","Pericyte"
0.49349898026394,0.24657708161107,0.143,0.123,1,"Gsk3b","D28","Pericyte"
0.493598047015069,0.307194403682179,0.119,0.101,1,"Picalm","D28","Pericyte"
0.49359863757479,0.106093717926643,0.134,0.11,1,"Srpk2","D28","Pericyte"
0.493683404190628,0.112997304683825,0.387,0.364,1,"Arhgap6","D28","Pericyte"
0.495481443422738,-0.222644568889983,0.095,0.114,1,"Mapre2","D28","Pericyte"
0.496344515714862,-0.0853101110672099,0.357,0.39,1,"Hsp90ab1","D28","Pericyte"
0.496695775813381,0.163437420440127,0.305,0.276,1,"Sntb1","D28","Pericyte"
0.497089332727968,-0.326044275928964,0.085,0.101,1,"C1qtnf4","D28","Pericyte"
0.498074456478687,0.26323213479623,0.143,0.123,1,"Extl3","D28","Pericyte"
0.499429728032661,-0.349085253746723,0.107,0.123,1,"Fchsd2","D28","Pericyte"
0.500442877288778,0.258067913318175,0.119,0.101,1,"Fam118b","D28","Pericyte"
0.502438598331181,-0.243095064832361,0.113,0.132,1,"Clasp2","D28","Pericyte"
0.502529235960338,0.286633040069174,0.198,0.184,1,"Mboat2","D28","Pericyte"
0.503902874700571,0.211868644051504,0.11,0.092,1,"D5Ertd579e","D28","Pericyte"
0.503905639782468,-0.309321045430845,0.085,0.101,1,"Tspyl4","D28","Pericyte"
