"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.77099480028435e-08,-0.687184448400404,0.064,0.112,0.00111992253996703,"Praf2"
3.14716838049408e-09,-0.687486499361202,0.12,0.187,5.2054165013372e-05,"Mfsd6"
2.69054640019975e-05,-0.689145002161122,0.072,0.111,0.445016374593039,"Lrrk2"
0.000396158932758002,-0.690791056396592,0.08,0.113,1,"Timm9"
5.38635874609807e-15,-0.690882659712754,0.192,0.296,8.9090373660462e-11,"Gbp2"
9.18830791185341e-05,-0.691824590093883,0.236,0.278,1,"Cdkn1c"
2.0824892984034e-12,-0.692219637598531,0.22,0.315,3.44443729955922e-08,"H2-Q4"
1.41578853108651e-17,-0.692858990155529,0.176,0.287,2.34171423041709e-13,"Oasl2"
3.83603178612619e-18,-0.699207816164733,0.385,0.502,6.34479657425272e-14,"Entpd1"
2.33594160111677e-06,-0.700575331866918,0.139,0.191,0.0386364740824714,"Egr1"
2.53144888511313e-07,-0.703526899766271,0.114,0.17,0.00418701645597711,"Uba7"
5.76829360157366e-06,-0.704070027800644,0.064,0.103,0.0954075761700284,"Ifit2"
2.79065641602942e-07,-0.70764293954785,0.064,0.109,0.00461574571211266,"Tnfrsf1b"
6.87085058011862e-09,-0.708183911321833,0.074,0.129,0.000113643868595162,"Unc93b1"
4.05625248029947e-07,-0.708489911270078,0.067,0.112,0.00670904160241532,"Ifitm1"
2.22045367864685e-18,-0.709480685896038,0.37,0.49,3.67263038448189e-14,"Btg1"
1.83562220568161e-11,-0.711187435839441,0.167,0.252,3.03611912819738e-07,"Efna1"
7.46823197160279e-18,-0.711371490433842,0.256,0.378,1.2352455681031e-13,"Psmb8"
1.41167795345027e-12,-0.713089614518289,0.275,0.364,2.33491533500675e-08,"Marcks"
1.91174124552119e-06,-0.716551789350949,0.083,0.129,0.0316202002009204,"B3gnt3"
8.32813602025241e-05,-0.718397656262837,0.144,0.186,1,"Clec1a"
8.72729855894674e-10,-0.718547892284533,0.117,0.184,1.44349518164979e-05,"Nr4a1"
0.000138818219263956,-0.720052586033307,0.082,0.118,1,"Mr1"
