"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.03072578276702e-08,-0.930558413671604,0.078,0.157,0.000434027021550794,"Trim25"
3.82566709280558e-11,-0.930860529683404,0.12,0.233,8.17659827745337e-07,"Fam122a"
3.57586102784561e-21,-0.942244422502525,0.326,0.533,7.64268777481443e-17,"Carmn"
4.29443684530655e-16,-0.960355045510493,0.212,0.38,9.17849986947369e-12,"Ankrd11"
7.58723356837488e-08,-0.969023007776916,0.059,0.125,0.00162161943056876,"Sox4"
3.23581580490506e-08,-0.976102160237141,0.053,0.119,0.000691590911982359,"H2-Q4"
5.63237642886533e-26,-0.979638043160174,0.46,0.694,1.20380781414139e-21,"mt-Atp8"
7.72314773664904e-08,-0.984907558620067,0.105,0.187,0.001650668365754,"Atf3"
1.55157771873881e-18,-0.988976766271644,0.236,0.422,3.31618705826047e-14,"Luzp1"
2.78459400506085e-11,-1.01247611570766,0.078,0.172,5.95151276701655e-07,"Lgals9"
3.74483663567135e-14,-1.01576159920469,0.133,0.263,8.00383934142037e-10,"H2-T23"
1.04389532354483e-07,-1.01897892034708,0.072,0.142,0.00223111747501237,"Ddx58"
1.93600718922186e-08,-1.0632159948132,0.054,0.121,0.000413782816552389,"Cep164"
1.58089231271212e-17,-1.09530643835012,0.081,0.206,3.37884113995962e-13,"Lgals3bp"
1.98321246590181e-08,-1.11046142796727,0.077,0.155,0.000423872000337194,"Hdhd2"
6.93484175882239e-15,-1.1249164178099,0.13,0.267,1.48218372911311e-10,"Enpp2"
3.35188907234061e-11,-1.13070825839477,0.103,0.204,7.16399251431358e-07,"Ccnd2"
6.96495017649251e-08,-1.18073780599385,0.045,0.104,0.00148861880122174,"Tap1"
5.5982352927267e-13,-1.23237168433861,0.055,0.144,1.19651082911448e-08,"Hist1h4d"
7.59516257125525e-15,-1.23500341659725,0.088,0.202,1.62331409635439e-10,"Adcy9"
2.51676112745143e-09,-1.26172692478371,0.047,0.113,5.37907355770194e-05,"Ppwd1"
1.28601906239308e-13,-1.26713173611589,0.047,0.132,2.74860854205272e-09,"Adar"
3.57361581298359e-53,-1.27499282534278,0.448,0.709,7.63788907708983e-49,"Ifi27"
1.89697726169474e-34,-1.27809714892533,0.174,0.414,4.05440950142017e-30,"Bst2"
3.26637012724811e-19,-1.2882621822901,0.119,0.268,6.98121287296738e-15,"Stat1"
3.01108419826185e-09,-1.36000853246403,0.086,0.17,6.43559025694506e-05,"Cnp"
1.00292183570896e-23,-1.36971964498709,0.086,0.236,2.14354483946075e-19,"Parp14"
6.44886296618536e-24,-1.37562836951291,0.079,0.227,1.3783154817628e-19,"Irf9"
2.96462638978443e-33,-1.54180235673424,0.115,0.318,6.33629598288626e-29,"Xaf1"
1.33109722246056e-29,-1.58404863647342,0.192,0.408,2.84495409356496e-25,"Gm47283"
2.3626256078655e-36,-1.63429762584748,0.197,0.454,5.04963971169092e-32,"Plp1"
9.99880213900831e-14,-1.64900593670489,0.033,0.106,2.13704398117025e-09,"Eif2ak2"
1.67146324853005e-21,-1.71063791637143,0.054,0.172,3.57241840108327e-17,"Stat2"
3.51593508895689e-31,-1.73726532326018,0.054,0.204,7.51460806562756e-27,"Rtp4"
7.03447743600613e-75,-1.76194874586342,0.128,0.465,1.50347886239759e-70,"Hbb-bs"
2.0291504055352e-76,-1.87285990553645,0.379,0.773,4.33690316175038e-72,"Lars2"
1.41100640677617e-12,-1.8848563428657,0.048,0.127,3.01574399320271e-08,"Rnf213"
1.04700322937711e-35,-1.89898291853801,0.064,0.236,2.2377600021477e-31,"Oasl2"
9.45559566518913e-24,-1.93824608758786,0.03,0.13,2.02094446152087e-19,"Gbp3"
8.12021338296264e-48,-2.13521983469604,0.102,0.335,1.73553320634061e-43,"Ifit3"
8.04153600149828e-31,-2.15069660860447,0.056,0.204,1.71871748960023e-26,"Irf7"
2.24817819953666e-32,-2.17302546141876,0.039,0.174,4.80503126586971e-28,"Ifit3b"
1.25885914817111e-198,-2.24469626073062,0.973,1,2.69055965738612e-194,"Gm42418"
1.68212912526659e-50,-2.48185918059913,0.047,0.236,3.59521457943228e-46,"Ifit1"
5.62611483013552e-89,-2.65300749825825,0.12,0.467,1.20246952264487e-84,"Isg15"
