"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
27.0947292975402,-2.56741566519156,0.6636098037433,-3.86886337529863,0.000109343887354115,0.00795897333914084,"Cd81"
11.7211904663515,-2.57598924270002,0.822448528515153,-3.13209781936228,0.00173562037849615,0.0491805969487438,"Rps10"
16.0124463620295,-2.59338460175995,0.763545160641687,-3.39650453626143,0.000682524260868211,0.0289367050549337,"Rpl5"
18.253666918379,-2.60188429276603,0.795681638478978,-3.27000670486727,0.00107544935237297,0.038042764474128,"Crispld1"
13.6813525775934,-2.60514669564431,0.777707878769728,-3.34977536779677,0.000808771206197026,0.0321261324538615,"Cox4i1"
14.7880035137425,-2.62864256969104,0.789615547066151,-3.32901572095163,0.00087153484783374,0.033660810194395,"Foxq1"
23.7948137889108,-2.63670111849367,0.667712267235674,-3.94885828503586,7.8524819536218e-05,0.00632375408392734,"Btg2"
115.990544183667,-2.67839441191347,0.495635690832974,-5.40395790991588,6.51862468986104e-08,2.056082870927e-05,"Cldn5"
13.8833810592182,-2.68876408750814,0.790655691333852,-3.40067632090543,0.000672193695184876,0.0289367050549337,"Rpl15"
37.4129873492795,-2.70188132962747,0.635799066795812,-4.24958366680834,2.14168204266956e-05,0.00245644440348615,"Itih5"
19.6670556608296,-2.70755764921719,0.827940068324113,-3.27023386450874,0.00107458604253954,0.038042764474128,"Rgs5"
14.7112236786698,-2.73316163541873,0.797130862515159,-3.42874898457059,0.000606370060632277,0.0279891546279655,"Dusp1"
16.1110116032726,-2.74957504124496,0.827351769928361,-3.32334460526149,0.000889449627330801,0.0338482111635439,"Gm26672"
48.1616448524345,-2.7538222018037,0.640862521182317,-4.29705609359589,1.73081407797072e-05,0.00229553661407179,"Id1"
29.7672084528352,-2.76264287841945,0.626194292075296,-4.41179824438141,1.02515618607292e-05,0.00155208646571439,"Arl4a"
25.8278725857546,-2.76993933329494,0.667241573364293,-4.15132905962176,3.30550105441053e-05,0.00345480092877119,"4930517O19Rik"
21.49684529453,-2.78863259769885,0.680175506150383,-4.09987212488992,4.13378484989559e-05,0.00401189119406534,"Rplp1"
10.5175127717906,-2.79556214884492,0.875491275848987,-3.19313535835521,0.00140736959129983,0.045604367767918,"Nedd8"
9.82032962564016,-2.80958471109581,0.885385971174876,-3.17328803772167,0.00150722911921887,0.0471476216218465,"Oaz1"
27.3249796673053,-2.80981402763836,0.64950823119898,-4.32606377051064,1.51797493237744e-05,0.002127975970018,"Eif1"
12.764154960442,-2.81758229946967,0.825270049030927,-3.41413371632499,0.00063985164298504,0.0289367050549337,"Tbx3"
70.5812352872629,-2.84038647779702,0.543855145240315,-5.22268935516263,1.76343081581146e-07,4.44972375856424e-05,"Klf2"
33.5660780427846,-2.88265323180535,0.689042661785206,-4.18356277728411,2.86975795029943e-05,0.00310343824053809,"Sorbs2os"
12.6927913548948,-2.88685079072286,0.835741695699825,-3.45423808046995,0.000551849966632292,0.0257870632555954,"Cox8a"
14.0990103586909,-2.90680880401557,0.856381095805233,-3.39429351985213,0.000688059036973324,0.0289367050549337,"Rps3a1"
