"Astrocyte_MCAO","Astrocyte_Sham","Endothelial_MCAO","Endothelial_Sham","Fibroblast_MCAO","Fibroblast_Sham","Macrophage_MCAO","Macrophage_Sham","Microglia_MCAO","Microglia_Sham","Oligodendrocyte_MCAO","Oligodendrocyte_Sham","Pericyte_MCAO","Pericyte_Sham","SMC_MCAO","SMC_Sham","gene","pathway"
0.0341765423958023,0.00399260343033566,0.0195204301428626,0.00234847733365083,0.0885936325305442,0,0.10105936394796,0.00696807517279501,0.0730866480094407,0.132204158991384,0.011901395261394,0.00355833390266676,1.70351930238924,0.0342979294037925,0.337818586143676,0.00568075105829516,"Il6","Apoptosis"
0.742686598740938,0.891161222949442,0.526084098412089,0.572798365246986,0.551806297642923,0.613497849201001,0.321401547950192,0.469911208591135,0.31784275344586,0.364702821097196,1.01806181302047,1.39167615614972,0.521590603725431,0.544804169977574,0.591311028692032,0.549383706167008,"Add1","Apoptosis"
0.332942110384737,0.306094795124897,0.404641212864194,0.310478589735572,0.321625430062049,0.431440787950932,1.78247998522637,1.14562503063253,0.108168908195541,0.048313238613303,0.0974264098152207,0.0273010944236086,0.15209879076692,0.177277534814265,0.103727964521137,0.0158815428643358,"Cd38","Apoptosis"
0.365650985397629,0.368508428718703,0.316863234458403,0.402882872855807,0.354232804858902,0.39052189650077,0.338545222826213,0.307270804915879,0.37813211813328,0.383065119923522,0.502185206475338,0.6024866006594,0.617564164495915,0.616482914742329,0.478940382779933,0.533481905457726,"Coq2","Ferroptosis"
0.0644720891941164,0.0877869331616426,0.226962654824075,0.394361946140077,0.621902825442384,1.41407665958652,0.0344520181723259,0.0582061665473581,0.0657936819308201,0.0672756103463931,0.0325471580901271,0.0294024729264682,0.162691480574493,0.308622715299097,0.252399241930315,0.293077805170569,"Tgfbr3","Apoptosis"
0.594427633906243,0.703101775830126,0.581563393400163,0.643417498001865,0.608305336331988,0.707692092226764,0.503774702253713,0.47508806493517,0.502387093418099,0.578616086446582,1.02478277013693,1.40158813230463,0.964516032081646,1.07792883121027,0.747376578731942,0.772653961692857,"Diablo","Apoptosis"
16.3894186428091,12.1081017514131,21.3428045325525,18.0864034009142,17.630118372854,14.9912582277393,20.1513561336222,23.6964111603395,23.4681072993737,27.192319015196,16.577002148336,15.2099840375357,18.0877230908908,16.9076548283791,16.2937889212478,10.3933022334788,"Ubc","Necroptosis"
1.93673054565017,2.11071851254862,1.02272119462466,0.866262200438687,3.1179470490298,2.80625331310776,1.08035116055092,0.603735705173124,1.30180910654309,0.495795005297219,1.01499093502698,0.518606894048838,1.01567515927359,0.615979320816704,0.526733964169006,0.201005388228763,"Por","Ferroptosis"
3.98499745285221,1.83957592935878,14.2610086017058,15.949041858997,5.12732297321362,4.45128961652249,1.21977396746648,1.82978662216868,2.21743904120316,2.0896396659232,1.68792282062791,1.08021181177449,7.23599923949696,9.29345713706194,12.237006081438,12.4580209907739,"Hspb1","Apoptosis"
5.11566423289579,5.43081392919728,8.24920434266885,9.67104505746767,6.43319264900561,6.96145187971087,4.9302011467893,4.73654979182356,4.31314750114524,5.24271173282588,7.82329120206077,8.24206824574084,8.43298170055545,8.66696678613627,8.91885101440096,8.62376862462368,"Hmgb1","Necroptosis"
0.240285946722442,0.349972901304754,1.01337534270708,2.52221130507159,0.298015226558546,0.427935528627918,0.13102853210034,0.303955931651125,0.131043140261956,0.26422427336702,0.1395655508772,0.238327104005382,0.307619378283951,0.874061472155701,1.85462435985238,2.50182388226486,"Cav1","Apoptosis"
0.0741704209151232,0.0877515860921966,0.191173649414245,0.240423046823386,0.154937397502447,0.0475061586515282,0.0964658887537989,0.132567447289878,0.0895409146608317,0.132803241416675,0.0995263746001132,0.0922172340426477,0.122261545060897,0.154146462349365,0.165023512721879,0.209036348444034,"Casp2","Apoptosis"
4.20053725583538,4.01008356315299,3.18924741215743,2.35122643206979,2.63710076286685,1.86988761268168,4.45176993493987,1.77156648659425,4.55790188534102,2.78943303582391,3.00547324636626,2.85256261710491,3.6416286634234,3.52232077512352,3.93235271727457,4.97666623484902,"Cycs","Necroptosis"
0.294169273373674,0.115260660679644,0.336970415965483,0.275264841085514,1.06937271060713,0.54541605879208,0.430586142957596,0.125302516994623,0.518238718025601,0.193686121254612,0.558269230034933,0.142337219600214,0.382699600814507,0.166187431161253,0.693583151200197,0.48411913404335,"Gadd45a","Apoptosis"
0.523734618332604,0.55804248548452,1.67781489671345,1.89094004538646,0.706448082636391,1.06687439841895,0.794826284634776,0.999899840130401,0.71371892207809,0.850445410799265,0.610941480522881,0.748947302865841,1.02944848862865,1.14708628203503,1.20497444889603,1.58742271762025,"Chmp3","Necroptosis"
