"Neuron--Stroke-core","Fibroblast--Stroke-core","Oligodendrocyte--Stroke-core","Microglia--Stroke-core","Astrocyte--Stroke-core","Endothelial--Stroke-core","OPC--Stroke-core","Pericyte--Stroke-core","Neuron--Peri-infarct","Astrocyte--Peri-infarct","Oligodendrocyte--Peri-infarct","Fibroblast--Peri-infarct","OPC--Peri-infarct","Microglia--Peri-infarct","Endothelial--Peri-infarct","Pericyte--Peri-infarct","Neuron--Control","Endothelial--Control","Astrocyte--Control","Fibroblast--Control","Oligodendrocyte--Control","OPC--Control","Microglia--Control","gene","pathway"
0.383796385991442,0.878500543686331,0.153529780837365,0.157653550969707,0.261241116509107,0.8538272794379,0.201198206784039,0.761174645640045,0.17183670165735,0.0448585222035866,0.0470484376757135,0.76379003691962,0.0510466734508253,0.0631761199147228,0.618393461175699,0.333059725491318,0.136399610075195,1.10361239167379,0.125991059828962,0.586964733289764,0,0,0.0577749717928752,"Tgfbr3","Apoptosis"
0.199507979703058,0.0953099668360036,0.073632626461914,0.0552805979362967,0.126345208270686,0.0791644437465403,0.111737577081635,0.105832847011425,0.0885400971233078,0.0576371658358699,0.0580186580722984,0.0890064217872336,0.063209974885656,0.0424387951777508,0.0285323455261197,0.129114035173226,0.0782751312461998,0,0.0427722863949627,0,0,0,0.0967192112986936,"Diablo","Apoptosis"
0.142819220902103,0.305815679719783,0.180007983340693,0.220568552383892,0.224698130471113,0.307432487209753,0.11537950875094,0.186004890997337,0.191742541109827,0.424385005468001,0.368091438241449,0.467722162292018,0.244179017374858,0.454838728459124,0.623679212443292,0.246288780962164,0.222044964699854,1.49141188042101,0.622530727234512,0.621714797664128,0.749142650629589,0.116564239907997,0.551814477278019,"Ubc","Necroptosis"
0.39201271381606,0.701729335488496,0.201709176383378,0.368888875166118,0.568469440363568,0.325521161326505,0.339977751543967,0.232583514546663,0.133657273691175,0.283085113685226,0.0860197893203826,0.233593151620755,0.118890545865362,0.0378282267223197,0.23086584651527,0.247520414585899,0.13673763863625,0.135762632854284,0.387836228886976,0.127867887982993,0,0.117915055671825,0.157721474150373,"Por","Ferroptosis"
0.00625414599264986,0.0461944001737774,0.00647296683150081,0.0215094125863274,0.0151217083198772,0.151262080516973,0,0.120125038057824,0.00280731095392988,0.00384597026149098,0,0.0426544773712654,0,0,0.501022422510605,0,0.0025197131358979,0.167937980754799,0.0332586498691433,0,0,0,0,"Hspb1","Apoptosis"
0.427594606283697,0.324017790751073,0.222008253031816,0.236558782115414,0.353052856086148,0.243907378926778,0.366236565348899,0.157355098334185,0.360361515502417,0.283812247096031,0.178798294528826,0.282282690191427,0.231284040568934,0.278940688653939,0.582876733922017,0.471615533108209,0.341452676255282,0.689672725326506,0.412977000510156,0.204478130117797,0.740179050001543,0.323109936547622,0.433555985914113,"Hmgb1","Necroptosis"
0.0113510110229378,0.0766354105518342,0.00998903376330561,0.0155932427705683,0.0349661925509759,0.465062442077149,0.153714769275107,0.0712139852446952,0.017624217630632,0.00945212968338087,0.00796849470842108,0.0948156894194584,0.203841895557048,0.0428584263728336,0.376718760274366,0,0.0106484552476516,0.863908617043394,0.0153101757872449,0.11491924327128,0,0.191970416726835,0,"Cav1","Apoptosis"
0.129274876180234,0.0473192631334281,0.0699135473567185,0.0935864073962917,0.0659331413783631,0.088102502000942,0.113993363557351,0.0545929229155277,0.0667224620736709,0.025128475060609,0.0296202863319764,0.0236178011515119,0.0669889056923411,0.0565221542494936,0.0587737262889833,0,0.0585898218071903,0,0.0677498718034974,0,0.750659638453274,0,0.0540540130383555,"Casp2","Apoptosis"
0.371105484601721,0.240122322448368,0.0227619701601812,0.102405396169071,0.211997666513736,0.0517222283246617,0.213732419884476,0.0941997845954544,0.514264907035257,0.482640007415117,0.0358940865439254,0.733211433148702,0.443288352694281,0.277612706532002,0.0542668115365868,0,0.579771841680897,0,0.623775030985742,0.628713663174547,0,0.646434923503943,0.821766775171041,"Gsdme","Necroptosis"
0.042280553352767,0.0345094214687301,0.0205503721097465,0.0168861910893824,0.0353618595011559,0.00366713210558499,0.0550621143790327,0,0.0627265964235285,0.120632474842663,0.0435862076665409,0.16385779036597,0.0629425676693127,0.0744329006770089,0.0941070454988816,0.236816776879894,0.0878878064904864,0,0.0944857511294799,0.0695964875356677,0,0.122357521310301,0,"Cycs","Necroptosis"
0.0286760354552607,0.0454556475273229,0.0204749342858251,0.0482598195716289,0.0206822945488609,0.0104231863087088,0,0,0.0181316662914165,0.00199512126899494,0.0253834054049308,0.0123725196581338,0,0,0.0396260790345951,0,0.0170433204679193,0,0,0,0,0,0,"Gadd45a","Apoptosis"
0.349672575147928,0.256948857400416,0.2366201930708,0.309579786663996,0.219520501341322,0.250840763287997,0.301506372427742,0.150015559068192,0.236409798373714,0.241736710816652,0.216551568449271,0.269544206086313,0.175866361259235,0.204602967616703,0.401825225911465,0,0.22395288024054,0.67949758823031,0.238929107357282,0.368239449729349,0,0.0433152528864999,0.363529253334909,"Chmp3","Necroptosis"
0.0127240621563759,0.0107858682440564,0.00465190878537687,0.00631554570276498,0.0400003277845001,0.00995304226678356,0,0,0.0173744545437299,0.018939427125906,0.00898829562119762,0.0194879057059341,0.017910519272601,0.0159436659334207,0.00561386978356063,0,0.0141890748326557,0,0.047404748490627,0,0,0,0,"Retsat","Apoptosis"
