"Oligodendrocyte--Sham","Microglia--Sham","Neuron--Sham","Pericyte--Sham","Endothelial--Sham","Astrocyte--Sham","OPC--Sham","Fibroblast--Sham","Neuron--MCAO","Astrocyte--MCAO","Microglia--MCAO","Oligodendrocyte--MCAO","OPC--MCAO","Fibroblast--MCAO","Endothelial--MCAO","Pericyte--MCAO","gene","pathway"
0.0165348045325502,0.0393108001820292,0.0774614975050255,0.0372997519693597,0.0221222320413486,0.0428421706787564,0.0563260000686216,0.0923897246368735,0.0697763170817636,0.0764375679299669,0.0790890728245369,0.0290269609045372,0.0811522902069065,0.122639687139397,0.0402552253578489,0.0740928544592734,"Wee1","Apoptosis"
0.0853361434192514,0.12157916407095,0.155090555288054,0.0695938372323863,0.0861611909632771,0.119772555844349,0.0987393826237217,0.0911661183157787,0.147275291684594,0.159742218674154,0.158155554730918,0.124236840703874,0.15785037235732,0.143610423079435,0.0673273546707638,0.111368486836299,"Phkg2","Ferroptosis"
0.00558883820990997,0.177624683739708,0.0116660170481679,0.0769913098669129,0.0545903795692919,0.034599393723375,0.0372707881913233,0.0378597142701582,0.0250020794659824,0.0664100987316134,0.247281411105639,0.0336758950833075,0.0571313223236644,0.135317667825325,0.0369712117922199,0.0529408185941388,"Mgmt","Apoptosis"
0.114582679648891,0.133595958140653,0.0830031688124307,0.681432458489272,0.70174642121878,0.156762233016624,0.119492800826783,0.0965173647788265,0.275575925428632,0.480566911043637,0.30551842943785,0.285168909783935,0.217355537189992,0.506645046383156,1.50294023400362,0.893897767724991,"Ifitm3","Apoptosis"
0.00253693663850693,0.0113690996997719,0.00302197251961157,0,0.00971188859523749,0.00265429011621289,0.00456592429002652,0,0.00365031048847769,0.00495956254754823,0.00955738131512352,0.00465679007296177,0.00704914107558591,0.00374472536347221,0.00543591113286067,0.00831466338267853,"Fadd","Necroptosis"
0.0354510279403044,0.101765025830301,0.0462515038056154,0.0582299228080167,0.0836043990949407,0.0300117626600527,0.0836725970111095,0.0501880016468102,0.0884100266090655,0.220890794956036,0.1251519452749,0.0774094694441741,0.278474619160888,0.136907933409427,0.104510796765262,0.142962605412725,"Ccnd1","Apoptosis"
0.179728511769699,0.15921387502532,0.175003337302926,0.219135044871182,0.313370528997963,0.193278118497099,0.205048876990337,0.175544591981221,0.192436517370741,0.238592379833933,0.202983424867804,0.18677113779378,0.213549400748363,0.254438014540751,0.21965924078299,0.302955276482966,"Vdac3","Ferroptosis"
0.0642957691031324,0.0251127665926977,0.0785186436694772,0.316139628661345,0.548156954659958,0.0480552950913007,0.0536003519885935,0.286247858991117,0.118129068311303,0.276967273105618,0.0745430232927799,0.202800909945249,0.159273431847247,0.418847502454648,0.384438469010291,0.841314814213377,"Plat","Apoptosis"
0.0997938040994091,0.0613644830073504,0.131982980132117,0.103317320043064,0.103433222915063,0.135598155049923,0.0988683031205796,0.142197675407441,0.148495530503821,0.355016741422086,0.386479069601836,0.18009985682554,0.169875891655952,0.364181814290078,0.209690993648687,0.525127625807792,"Gsr","Apoptosis"
0.232979463675879,0.149120084684009,0.240033923437031,0.437052462076066,0.12962978421647,0.0511117584846323,0.116053420996416,0.320687895994929,0.285702821537735,0.105188831461982,0.301682076881801,0.283687741682676,0.134408577703128,0.38376735094577,0.0817698784654931,0.298935588226532,"Acsl1","Ferroptosis"
0.0119697749864088,0.0993162017782309,0.0194452490567096,0.0072081295861003,0.00190130690286866,0.0171447694521795,0.0438196360718039,0.0486800765614655,0.0379672355098947,0.047637419686146,0.0621799053848498,0.0256122435930489,0.0882467096534791,0.19571087502944,0.05593853683606,0.0845946131512694,"Casp3","Apoptosis"
0.354486774143355,0.837921606676761,0.568156507603902,0.494556964909378,0.582659836958692,0.603656573786372,0.431684746815492,0.612816635835266,0.409333949122276,0.419835056509695,0.902976334752775,0.362802150849753,0.462393810032828,0.555910477292097,0.197365863752779,0.483381718097371,"Irf2","Necroptosis"
0.0238390801197607,0.0289870830123578,0.0195973917238559,0.0759066126943594,0.0682844696980605,0.0554607233674672,0.0683760780470597,0.0331380043410894,0.0828991408819576,0.304106207509862,0.241328490122514,0.124638024484087,0.195906047945267,0.270798728965036,0.309713662894266,0.267537541828871,"Hmgb2","Apoptosis"
0.150441373427378,0.181874430947071,0.154698974234198,0.289978004068154,0.23978281976366,0.151003001583262,0.145986142287853,0.180376222982302,0.352018291514952,0.378542657681721,0.349760505182103,0.326081045196809,0.251249004671988,0.419872924787972,1.24225720607732,0.598370804895213,"Uba52","Necroptosis"
0.000720514762339507,0.0317303008672368,0.00383342022542824,0.00408372277469748,0,0.00473672254980345,0.00678461315670306,0.0107401293097816,0.0562322295257511,0.146611352163342,0.22383550559066,0.0753292690228624,0.048676257016455,0.102206959477612,0.229611368729498,0.114244048909095,"Hmox1","Apoptosis"
0.674302737654621,0.43865051911343,0.719247876439774,0.331988923754067,0.304413107112746,0.339461403114188,0.833758472764744,0.462951706453298,0.520173276136962,0.371286790486543,0.45070327200999,0.508180618833881,0.581310355453526,0.40560941924592,0.138490353987965,0.261260045304244,"Cyld","Apoptosis"
0.00412062806432574,0.0057666209040822,0.00245015836920061,0.00250590131352066,0,0,0.037744819526648,0.0136865606439162,0.00442719793835019,0.00731603852720361,0.0082084547060139,0.00684974245094856,0.0571005812490322,0.074657010053068,0.00773242238307265,0.00762403839848864,"Mmp2","Apoptosis"
0.0249692224997929,0.0311386236306521,0.0142707525620168,0.027994763364389,0.0215509445349942,0.00769803624369608,0.0151157061888379,0.00939972459072602,0.0126699705230093,0.0134663526149045,0.0598292034204727,0.030490918787914,0.0130789727235063,0.0357715424442936,0.0185989711395579,0.0304736368515707,"Tradd","Necroptosis"
0.0134196489954683,0.00477481921391658,0.000952804729240509,0.0181743538623026,0.0238394142729094,0,0.0150413999680775,0.00856607891285301,0.0044257583565331,0.0086475338605846,0.0259297851086085,0.0324451442190758,0.0217187273021913,0.0534247405392133,0.0258819035585069,0.0868178188972636,"Mlkl","Necroptosis"
0.176460042414801,0.168205609606121,0.124041020256313,0.330861741838341,0.198279003974574,0.178758738763164,0.148905825288157,0.178880563405395,0.176260323653117,0.27392147674599,0.217067446531138,0.251107789864555,0.186197219294807,0.23730841075427,0.427297596585602,0.345921696703373,"Map1lc3b","Ferroptosis"
0.00190759322295111,0.101054502095824,0.00362673922768806,0.00403476277653502,0,0.00202338227730034,0,0.00696117014172322,0.00566704684050112,0.0121443623554049,0.0852844951262844,0.00721364374993185,0.00539607156947297,0.00591953938484882,0.0092358403205676,0.00539510982523162,"Casp1","Apoptosis"
0.0034805441350714,0.0734761424344903,0.000872197427756816,0.0017605322929108,0.0259396430815615,0.00114612019621928,0,0.0131774977194681,0.00835940222536162,0.0179501317113061,0.176497826077781,0.0138134775310813,0.0190353710390968,0.147640119200807,0.0768766037000361,0.080705391179028,"Casp4","Apoptosis"
0.203467197060841,0.200294632962871,0.256481633671924,0.255719765361849,0.215053019110165,0.202533309675444,0.277784211247144,0.261653143656177,0.234710106754032,0.283530080213432,0.244053595248183,0.272719533897092,0.348495117333191,0.381981448718389,0.204654191160104,0.4315896748317,"Birc2","Necroptosis"
0.0030646193457898,0.156138263141066,0.0077061423034938,0.06682970272552,0.0600283952199586,0.0151656013617242,0.00313576876151669,0.113559869882246,0.0206043118355901,0.0527775050908347,0.31236645620977,0.0305570576349088,0.0321675321151275,0.262778523312007,0.178272986840379,0.448795726612352,"Birc3","Apoptosis"
0.111309648265776,0.107396065352928,0.120377680720966,0.222826794061198,0.1469996619594,0.129249562256379,0.119513950592831,0.138996846573718,0.12291573005231,0.138480879748767,0.14882581667314,0.119031233111264,0.107395142738902,0.214868879097294,0.132360862236666,0.196466857592276,"Cdc37","Necroptosis"
0.524483299014069,0.192971925329137,0.33321021706868,0.172275359638425,0.220092718236487,0.299320910097279,0.291099453583676,0.184969704507075,0.333715703124534,0.261002366479403,0.105812746592376,0.347433377707423,0.266192680592803,0.184041845782052,0.116209349899983,0.0872727545203056,"Fez1","Apoptosis"
0.112663287864957,0.0349752688992298,0.121081167826913,0.0585010016545741,0.102074028888736,0.114493786362142,0.0767984645042332,0.135441805546697,0.140144160376322,0.148765797158804,0.0704478075859945,0.152074286204224,0.115082447885844,0.123251528353543,0.0726945790827535,0.10544921778169,"Sc5d","Apoptosis"
0.335324636250039,0.345332872764371,0.0711113320805839,0.0667412548286348,0.0361850241113382,0.550663665524242,0.277129725556296,0.205759734771512,0.0787541597543561,0.435164378426386,0.209678017820764,0.28185261631746,0.329022160641136,0.157385096259741,0.0343662902589031,0.0692897568574347,"Il18","Apoptosis"
0.216033520719663,0.287695797403671,0.266300665097772,0.17097812210416,0.223986648275298,0.179687998904442,0.239064352895188,0.230503594057665,0.343648155709397,0.378159047064577,0.508395331221668,0.349448541232341,0.426758797151812,0.568665608847415,0.186001333977597,0.45673742449599,"Ireb2","Ferroptosis"
0.000956579102412977,0,0.00164402833633286,0,0,0,0,0,0.00120121800118119,0,0,0.00175749035711305,0.00153920142752835,0.000612457628345315,0.0003509175188633,0.00294234643028054,"Bcl2l10","Apoptosis"
0.135369993589032,0.170817066404723,0.24718716883643,0.0789001924683628,0.0772493045698725,0.157415523395805,0.120105419841502,0.359557353270228,0.239729429947303,0.327718483277709,0.295545250637337,0.288942311591256,0.196387026615195,0.490591734894,0.166785874174099,0.304925265547972,"Gclc","Ferroptosis"
1.41529257224821,0.383185845516619,0.129683913653275,0.263254134493026,0.202726801464556,0.124058591809325,0.186335282619816,0.191726693735957,0.663433165175942,0.498467756706845,0.836438763762718,2.13605915811907,0.635450356279951,0.535185334198764,0.358739434175306,0.430589110993083,"Trf","Ferroptosis"
0.0592112697712956,0.108738769012113,0.0456525170899826,0.223880675872968,0.24749867752892,0.0482497923954894,0.0302437786754849,0.107062225662744,0.164024316537103,0.211324930190316,0.22041685223027,0.153285361419742,0.131032139236401,0.181882412386527,0.412192035362599,0.300318018266,"Gpx1","Apoptosis"
0.249625874642453,0.194658805900784,0.173519960401761,0.17790758478362,0.186278868791581,0.114020236427742,0.154254688861542,0.2822257525082,0.233122047992875,0.270540227975356,0.450818340669297,0.431777311388759,0.316850397163832,0.470413701252363,0.17452871968953,0.399411879633353,"Pdcd6ip","Necroptosis"
0.174015738966916,0.220076891681585,0.247598551403598,0.441633691701271,0.554558886286268,0.213939281548209,0.261939835806671,0.369152951951377,0.319126048893109,0.403092366296652,0.426402533964693,0.281070485596991,0.362882781219184,0.537550207308912,0.453669211791171,0.605400134509599,"Ctnnb1","Apoptosis"
0.0358092165349993,0.453860292754606,0.0291369463021713,0.0732334073971902,0.0552564448702985,0.0486342906428912,0.0325324610885266,0.0416727289448857,0.0559153251112438,0.0958117029733697,0.444490863041907,0.0747545151142199,0.0795000868649875,0.17174200887535,0.10731334380753,0.165669494841802,"Ifngr1","Apoptosis"
0.13725197212714,0.173767763244713,0.205033028592735,0.152229649244648,0.0545923590796517,0.150752663416821,0.162603087076209,0.134548868342001,0.179626853500824,0.166401932441148,0.316436127592397,0.165233318674191,0.185022912040375,0.222430982223443,0.0884974584626395,0.174422345124542,"Atg5","Ferroptosis"
0.017729041679576,0.00570283559515749,0.0127291041257999,0.00666502527021516,0.0355958158295305,0.0286398861641614,0.0116294526933741,0.0130318983702364,0.0239922954172261,0.0885668414998697,0.0440398835209157,0.0322004536207558,0.0326447203905533,0.128087586516965,0.0267980051569176,0.036727788462753,"Aifm2","Ferroptosis"
0.191705026970441,0.179729221517814,0.152504726856905,0.216332137123554,0.166661413967682,0.167184544723391,0.160766105013664,0.190450120386433,0.165998324187329,0.147908844875658,0.121761679176931,0.142645319850503,0.11467298764165,0.125279759726307,0.203359604759641,0.151481028099182,"Cisd1","Ferroptosis"
0.296278280203395,0.291702782968611,0.188509429814939,0.495091374004862,0.429916614999578,0.250686350672833,0.178582452824368,0.309175936906271,0.35856193723537,0.408073590065352,0.328437073840597,0.404476396526131,0.248163411408273,0.381035396224507,0.713451949780052,0.420465826211255,"Gpx4","Apoptosis"
0.0298091589825049,0.0229223362787489,0.0320307005919506,0.13399816718246,0.0908598277816552,0.0281905889629602,0.0240964029190316,0.0843181231673733,0.0657031292901655,0.176570347354868,0.138561856925691,0.433073833955322,0.107827833350495,0.126803993779419,0.205656812545448,0.122882459047162,"Gadd45b","Apoptosis"
0.0172379900624224,0.691577795735293,0.00774531122059269,0.00250590131352066,0,0.00522311545699938,0.00942310769931007,0.0157377129026161,0.0114483281335479,0.00897824436243568,0.27219298469116,0.0222389142772582,0.0198146184016093,0.0144520602663174,0.007131510962195,0.00980174286853741,"Gna15","Apoptosis"
0.0573124600590518,0.0732666923803296,0.114649355382072,0.114050191845101,0.0697506990450136,0.0914542214735588,0.125325401101285,0.118268856238721,0.180110567350669,0.364966655384677,0.287115487887317,0.185979294037257,0.205433849119817,0.438597726070406,0.245718347564638,0.346972020114149,"Txnrd1","Ferroptosis"
0.138894549087377,0.0514269353756151,0.347535889643893,0.393075585256698,0.654216964900908,0.332782138297859,0.352114758335765,0.747579428092268,0.252138060741822,0.586849521788634,0.101748765831875,0.197218749590938,0.349868622097333,1.04075859252615,0.442386548816025,0.793979846326755,"Timp3","Apoptosis"
0.0290753284730297,0.0343263758791543,0.0258626421402565,0.134119936240254,0.0295517182949268,0.0432798117860509,0.0302261585659697,0.406766356450817,0.0795639646735984,0.0942294539092964,0.0848742368868547,0.0801608454368799,0.0507583014578288,0.883337918950998,0.256038934112662,0.267288936630185,"Dcn","Apoptosis"
0.00321073603503703,0.00459343503912594,0.0108473682819584,0.013642306053553,0.00322460232642319,0.00837364756365846,0.0122594084190223,0.114418843962989,0.0280056773148729,0.0193434436223705,0.0142673398004413,0.0178590028593749,0.01538672097745,0.180004694468572,0.0485146840580928,0.0166693482925883,"Lum","Apoptosis"
0.00237981935117777,0,0.00121279888382063,0.00839860564918192,0,0,0,0,0.00291720171073693,0.00187459130075961,0.00108448089880024,0.00206772801270364,0.00199085490418526,0.00140298333189335,0.00616783015868943,0.0414751280661247,"Avpr1a","Apoptosis"
0.0732217055098066,0.0708618295203587,0.054340987879418,0.124832532844363,0.056502047668215,0.0611269478574338,0.0540400364317304,0.0787011910809024,0.0458639491006079,0.077956431184185,0.118533814817381,0.137749759618504,0.0777772908792729,0.0814310819037239,0.061247558487612,0.0639145030409586,"Ddit3","Apoptosis"
0.226981784096745,0,0.007349571015892,0.0102853174813228,0.00639555127841796,0.0104394791532199,0.108126170661305,0,0.0139434989609036,0.0143140335327113,0.00997114669776806,0.25146779120398,0.18192213450103,0.0179608123217529,0.00837003128891773,0.0093134087118753,"Erbb3","Apoptosis"
0.00376931101405018,0.0696504535191235,0.00219625024546377,0.0143632884450666,0.00221796892153248,0.0131248119285756,0.0256225907255056,0.0247911399745719,0.0126019487743541,0.0567943779815328,0.106473059337824,0.0409385562910963,0.066193175777182,0.0912743651274658,0.0366979681445327,0.125268044009029,"Cdk2","Apoptosis"
0.0140632140564158,0.0257929751168233,0.0268748397198211,0,0.0547803637815973,0.0184167789178519,0.0120353904675852,0.0210129556849015,0.0214964577729491,0.0102710613371256,0.00769363897913567,0.0102510193728655,0.00900183209473693,0.00759769392486535,0.0190736664819928,0.0073432909772574,"Nefh","Apoptosis"
0.15275293944245,0.218736218334567,0.210272961605887,0.177764038270092,0.277087188555891,0.145053282899246,0.135728999094493,0.14786135023812,0.233569711785119,0.17326707966735,0.188287608758995,0.158860774240344,0.159790157881777,0.210628553450535,0.167874979585399,0.222501689167685,"Ppp3r1","Apoptosis"
0.276707124163915,0.606329197028053,0.38554328995404,0.328827562631154,0.445982963512731,0.297588788610301,0.454704768384019,0.371483158321282,0.468871962355037,0.524030816102018,0.838562968868355,0.458397562276689,0.716956023918191,0.636757775607627,0.302799533593572,0.708423748253098,"Peli1","Necroptosis"
0.45446062136334,0.461383243371635,0.311482550749451,0.818297316483588,0.693043952904614,0.45395337018285,0.3585634878524,0.457698247146666,0.696113616305674,0.739661366372946,0.784231107355697,0.671591245612671,0.57047019473762,0.767192303420791,1.86686312243294,1.03217654787395,"Rps27a","Necroptosis"
0.236974842342915,0.231898185512434,0.36112508333846,0.257437165490922,0.321450130576924,0.267020208790471,0.197538893542229,0.39004408076935,0.292562892658633,0.453257114782917,0.300157265270369,0.432759988242369,0.247738527464171,0.476832157193536,0.35524811396785,0.44762288953244,"Sqstm1","Apoptosis"
0.00580263114566225,0.0773579593279992,0.0114923362674063,0.0476326909140636,0.107072805039095,0.0136859022152927,0.014742157876472,0.0512933770208642,0.0252357686591121,0.059521918391114,0.107638133422444,0.0263245022170783,0.060148576398096,0.0972820661404173,0.0495668230339775,0.0961947256541901,"Irf1","Apoptosis"
0.0897559466065038,0.0628995707600763,0.284272132956561,0.0490759740313969,0.128438746097076,0.500532559315705,0.177809663861735,0.0755537896279681,0.331961643635433,0.60829942299306,0.0883972519412285,0.0934624517789625,0.165655199890735,0.135799473163978,0.0814745918598146,0.100105939960139,"Acsl6","Ferroptosis"
0.00787721186183128,0.00593888093735021,0.0073810609671259,0,0,0.0078792759174765,0.00673933210507022,0.007342286653872,0.0440682870743104,0.0651723915637089,0.0500662907069738,0.0345909264270034,0.0288262362491054,0.0512067227811866,0.135357601974716,0.0444513361323558,"Gpx3","Apoptosis"
1.06087465520212,1.20272504226158,0.72373571741585,1.6194497506919,1.51606464765542,1.00546256781829,0.867408058856748,0.952419219954053,0.695643565813606,0.921780800595172,0.772039734675978,0.963412219357058,0.606337739904964,0.850634778762897,1.75789418510359,1.24314494628519,"Ubb","Necroptosis"
0.00260898624238881,0,0.00469920579867386,0,0,0.0153029213636452,0,0,0.0039286185772684,0.00770602357353924,0.000613846390101919,0.00148069858260932,0.00214917860020201,0.00267563333991858,0.000124010615992836,0.00218679527967369,"Gucy2e","Apoptosis"
0.114741019818775,0.0688338714614184,0.0663705749045909,0.0924945012726946,0.0787372584334843,0.0970655319200193,0.0884086817338699,0.105823887783052,0.0782479366047883,0.15792067753358,0.132371716146296,0.163393610329191,0.164943850888106,0.160148534918146,0.0749858214506693,0.1754793584023,"Trp53","Necroptosis"
0.0543871917085659,0.0114636871811362,0.0450442504047141,0.00864338384991541,0.0359396503072028,0.064147034261949,0.0639613089868047,0.0407259886518083,0.052745192498169,0.0750181344625338,0.0353238727035075,0.0752599639397706,0.109122909697726,0.0761068302403604,0.0226522058258338,0.0540586252605827,"Sat2","Ferroptosis"
0.0735473835262374,0.0426353720441846,0.199534288553054,0.10667450476761,0.0811617359271033,0.138039571117654,0.132198101716232,0.185439681209769,0.191282373822949,0.287737100608388,0.184714413369356,0.130593656778253,0.247858307050341,0.300742470121312,0.075496383425166,0.255684678428214,"Flot2","Necroptosis"
0.00187250421523313,0,0.00153092007451936,0.00180520186304007,0.00980599936556834,0.00912106196131653,0,0.0196655048475514,0.00322279461391319,0.0481916529316667,0.00156258928295177,0.00626884458164263,0.0027122800156318,0.0503136650339183,0.0157441659048347,0.0391072645722905,"Erbb2","Apoptosis"
0.00842193193230873,0.0212579702401442,0.0356939631404337,0.0381692815126115,0.046832326704547,0.0206972464987878,0.0093075697468016,0.036761643923704,0.0351194341502036,0.0526382718502021,0.0507832079214733,0.0217949643469343,0.0390986244133694,0.0569555347132249,0.0532251248795129,0.0883559684954755,"Rara","Apoptosis"
0.00295110136189483,0.0125596704725791,0.00535424788884109,0,0,0.0581798060455995,0.122095646470988,0,0.0387273038112826,0.100632689627534,0.314832716247308,0.0520676014625927,0.271188305516998,0.191953236094997,0.0264499704194486,0.157971432370127,"Top2a","Apoptosis"
0.0048383241005363,0.00658250451718908,0.00699852081104091,0,0,0.0219230331266733,0.0258503048542765,0,0.0176435441485576,0.0523578673618322,0.137133944630259,0.0273076491407361,0.122209764264027,0.087082475240095,0.0138457594387558,0.0615023362648511,"Brca1","Apoptosis"
0.128586206042405,0.0883009076772638,0.153684099174732,0.0729943652620691,0.0504380570784006,0.152574327210257,0.178000280909242,0.185584593613488,0.0855984813261309,0.106519288881816,0.0486918825714732,0.0998067826200015,0.116020230224014,0.0665145393718895,0.0145083277432127,0.0405043009222298,"Fdxr","Apoptosis"
0.167157849036767,0.231920771201334,0.125186820764736,0.170357208733386,0.154005644487259,0.116519794282456,0.100467556121377,0.164115844048153,0.304639137966749,0.257167265545875,0.617511534746106,0.269120301336383,0.227051424056357,0.347879765810034,0.18765812052376,0.187618164522697,"Timp2","Apoptosis"
0.0167294215392395,0.0209808194898212,0.0138312074515701,0.0236255781088689,0.0455795132866861,0.0169405801301187,0.0302681870541669,0.0101071807065511,0.0261977040654803,0.032479189280027,0.0517273971916727,0.025179152419155,0.0321676335555723,0.0343769634464146,0.0492970800054271,0.0574926045558716,"Chmp6","Necroptosis"
0.146716171489814,0.281110011513001,0.0610630707131933,0.328886942492575,0.380779407394617,0.100590270785637,0.0778436577562843,0.0777471752443472,0.117031940510616,0.218661782100034,0.246873153616617,0.257297299323897,0.127673911119357,0.155829978552155,0.30549291786808,0.327508517084377,"Rhob","Apoptosis"
0.262431844981846,0.25920756923472,0.246590651029279,0.129303043202211,0.138529812459112,0.157715585410867,0.232905630064767,0.182898232242886,0.289904336240462,0.257135359593796,0.505873484853142,0.322287123693986,0.305819967116913,0.376193780507128,0.111650843852559,0.328041380620516,"Psen1","Apoptosis"
1.08415296462475,0.934426478996832,0.658835797026765,1.15269327838221,1.1047925491074,0.914221494991175,0.805029901511243,0.830218573375487,0.514638505552933,0.712857207478713,0.485560757123815,0.927863307876261,0.491530844386061,0.569937197589626,0.959798458095227,0.586461594795111,"Hsp90aa1","Necroptosis"
0.0010603780562386,0,0.00243088795509121,0,0,0,0,0,0.00270277423880523,0.00227407355408432,0.000830986587156861,0.00103157779390476,0.00158627922497811,0.000510675907540493,0.000359858843041788,0.00133781764777944,"Akr1c18","Ferroptosis"
0.0897885225141734,0.146267544016406,0.0591703244209605,0.0465484338249807,0.11564285322012,0.0648870895822988,0.0816866703883083,0.0935015281855225,0.0742723274145977,0.208835238137842,0.338502313678156,0.136141797415957,0.168092468775423,0.237125026341383,0.140576446736798,0.247034388095243,"Ripk1","Necroptosis"
0.0295879161923408,0.053447326233429,0.0801718842290417,0.153102114368726,0.377204982231897,0.304472262708605,0.139271111389937,0.0385043847678754,0.0828729241420176,0.485426511115596,0.242786356259148,0.0741146118483328,0.299804573174536,0.124764935279294,0.200541597802151,0.230147882952086,"Nedd9","Apoptosis"
0.00279619325818281,0,0.00806577066842552,0.0317210767877205,0,0.00803239051850918,0.00727413058829037,0,0.0125687449128693,0.0197950512676479,0.0105898110006171,0.0110212937625479,0.02137072380628,0.0187285221635428,0.0209927971315185,0.0630394216223196,"F2r","Apoptosis"
0.151715227563796,0.163907301349605,0.282993697906548,0.0974249806602936,0.126754578617606,0.357775966743942,0.241465413914381,0.168955189404083,0.226450842615511,0.321049736374937,0.151221610020556,0.179658244038536,0.241952104205227,0.226024070330851,0.1233268884906,0.199261944537878,"Hmgcr","Ferroptosis"
0.186070048773731,0.23141317407738,0.177651683159786,0.3052924273102,0.258757671706859,0.224932557141139,0.196590427507952,0.248179682898473,0.247277397886665,0.311209829616204,0.390905671043273,0.247020438031222,0.251181566281125,0.324480287784698,0.329832660634775,0.389548953335679,"Vdac2","Apoptosis"
0.0517550546706377,0.124303317390541,0.07995272563497,0.0554723759319775,0.0749522977344632,0.0555190177838246,0.0666756519859338,0.0913965038532845,0.0808008756417608,0.0939450330632146,0.0954519074001554,0.0934382574214135,0.0898634603715024,0.097890679632481,0.083721776734955,0.115113410743971,"Ncoa4","Ferroptosis"
0.00401211449682078,0.00509738673818699,0.00559905542781734,0.0869082821827554,0.261085159549059,0.00129286867782067,0.00596652490125154,0.0105851067786832,0.0104433994014593,0.0365873321584187,0.107359487800881,0.0200783592236626,0.0163768616974563,0.0314288102359109,0.126009371486358,0.0986743279511504,"Gch1","Apoptosis"
0.00660871034695542,0.0340290677010233,0.0053328575878448,0.00717872842007571,0.0127946738112245,0.00904153973528129,0.0140291212886698,0,0.174321573026747,0.197540246323698,0.608780098797716,0.158314948433838,0.150063764235765,0.166551002808385,0.302925008529536,0.136420298787109,"Lgals3","Apoptosis"
0.0248068634998069,0.00477481921391658,0.0391839232639933,0.0345929604472992,0.0604137145959118,0.0417475864037357,0.0487657601131618,0.0371759429119538,0.0717784970907354,0.102293307251144,0.0566046229032155,0.0705936171363627,0.0802357729193542,0.111416238587547,0.0483617987704753,0.130741584882883,"Bcl2l2","Apoptosis"
0.164543305866175,0.0594943620844493,0.143257250893179,0.0564289475592095,0.0889120054785429,0.23638037006762,0.114330926432,0.126213737495653,0.162044791220516,0.291667103857254,0.0803975912270523,0.269106589165013,0.166041499605732,0.189861687715798,0.0849609444872942,0.151996559577582,"Fdft1","Ferroptosis"
0.306585244106459,0.346589033480375,0.270253907686496,0.431883842863745,0.468945573475472,0.762379438516539,0.288905827450593,0.445128271032758,0.528002569826976,1.33383266669362,0.434528839802849,0.441227350208156,0.447670406376256,0.469186826944462,0.713258551408488,0.40968128403546,"Clu","Apoptosis"
0.204896732054168,0.182211327672763,0.14137590413697,0.319893500262793,0.218380430399416,0.134803471087712,0.0865823855855371,0.15078288782389,0.163501505892271,0.176730138400162,0.285272203388579,0.301426537065313,0.157611572786453,0.212820033300191,0.253202190540425,0.315736128170911,"Bnip3l","Apoptosis"
0.0978901613616447,0.0315182140753862,0.0568191276288899,0.0231079392066798,0.0268219655185934,0.0374208310012133,0.0407195378497466,0.0525754669412732,0.071308954826123,0.0701589072492383,0.0656554481638197,0.128349238801038,0.0764257249035559,0.0733547724910236,0.0491001629931715,0.0864961332306877,"Chmp7","Necroptosis"
0.000338847103074003,0,0.00149977797696717,0.00420006865597918,0.0231401530207576,0.0022279432507943,0,0,0.00572737348995408,0.0162585672958386,0.0076719176604872,0.00844718517897613,0.00896428379874469,0.0402269145305439,0.0555019565767554,0.0428467318347639,"Tnfrsf10b","Necroptosis"
0.0308715061383893,0.0111755926031525,0.081328872747886,0.0583286297386877,0.0299282811246786,0.0393229170184484,0.0359374383624892,0.0887371306750359,0.0435349987919132,0.0180432221245259,0.0195729852771035,0.0404602660948689,0.0282393154646651,0.0260373083970904,0.0136037520073529,0.0152509074009505,"Egr3","Apoptosis"
0.0643406529161695,0.0208755347984485,0.155265420723023,0.0262456390812935,0.0137077833695821,0.170693045931497,0.149557662968274,0.0938481763119608,0.214730291417777,0.841572759632522,0.474168564448332,0.791637014814278,0.650236743966923,0.752307073612574,0.128294011451365,0.46434251247814,"Slc39a14","Ferroptosis"
0.283211697835524,0.357238707461808,0.393001309564499,0.516179961821158,0.328974095609446,0.683886521418298,0.395075623127766,0.608443284659048,0.241897365804095,0.635035174497905,0.377143902196024,0.267132062574484,0.287081406174444,0.600767270772691,0.294532575110623,0.550632392482734,"Dnajc3","Apoptosis"
0.671493853625405,0.218706897629091,0.692170294009347,0.224673532002597,0.243889793223728,0.470837911029207,0.406963066404081,0.328239610841912,0.676141097043932,0.593252397539728,0.35234021168462,0.819115976728183,0.512194245252779,0.47962994501841,0.155568223136798,0.229167674943894,"Ank","Apoptosis"
0.0217904967959781,0.0335395695827253,0.0338904869869507,0.0470040409848687,0.0614752449147349,0.0285578472406806,0.0310407771958049,0.024336066077921,0.0765528626458008,0.0593269894552655,0.114352240261149,0.0373202793096953,0.0714738892854105,0.135923323316385,0.0782595043674335,0.113485037712343,"Dap","Apoptosis"
1.36901443235186,0.298700690508957,1.2980663458047,1.07331842881207,0.889386885607489,0.917666375005577,1.04268353403386,0.837944025234832,1.22573346702242,1.06335430677407,0.392209512519053,1.41389202918723,1.18080414839663,1.23917998394327,0.508566050079385,1.53944167035972,"Ptk2","Apoptosis"
