"Endothelial--Stroke","Oligodendrocyte--Stroke","Astrocyte--Stroke","Neuron--Stroke","Pericyte--Stroke","Microglia--Stroke","Fibroblast--Stroke","OPC--Stroke","SMC--Stroke","Macrophage--Stroke","Pericyte--Sham","Endothelial--Sham","Microglia--Sham","Oligodendrocyte--Sham","Neuron--Sham","SMC--Sham","Macrophage--Sham","Astrocyte--Sham","Fibroblast--Sham","OPC--Sham","gene","pathway"
0.000637272033504695,0.00446693520619076,0.00159777603578861,0.0110622142754714,0.00187015609902486,0.0934866345460555,0.00504271953705227,0,0.000873938759761484,0.0576410245835545,0,0.000114992968641453,0.122817974483114,0.0013729459785625,0.0266251730165348,0.00104588117903546,0.0555193608713987,0.00600162601342629,0,0,"Plcb2","Apoptosis"
0.116022471003112,0.07025103780076,0.0534238997265435,0.0486574703061514,0.133793439400223,0.15326186357424,0.0619416296772813,0.019601513441801,0.0773675161408602,0.315676789741729,0.0857988867586017,0.0788751932652085,0.0879782038591794,0.0488153216352643,0.0303713720647764,0.0508477618223368,0.172453351368435,0.0399329332157115,0.0770485021945242,0.00867295870454307,"Bcl2l11","Apoptosis"
0.0685737388615801,0.0560267626884702,0.458202680423764,0.288165139689036,0.0487277668545621,0.0812069586466623,0.112076720084483,0.0985869941948436,0.0415586120892179,0.148751987703528,0.0672927936847625,0.0686346754225457,0.0297062967416647,0.0445440426772227,0.25674174299795,0.050951844695347,0.0287615854707093,0.513898549927006,0.0871773682376059,0.12830926168572,"Slc20a1","Apoptosis"
0.00759158155119446,0.00592163420188644,0.0146516207315975,0.013332063273689,0.0100210383651563,0.820558926825767,0.00946898510490387,0.00957021087387668,0.00251724363168455,0.165610424571744,0.00257755606205457,0.00198213581903412,0.731505248692792,0.00198053611959926,0,0,0.0589115942975414,0,0,0,"Il1a","Apoptosis"
0.00533486947507683,0.0125140561726521,0.0163950416163486,0.0132334399816503,0.00617717493107939,0.432176736609884,0.0136562302283464,0.0227350909152534,0.00447647480254882,1.70727090069551,0,0.000646070600868287,0.14569019602836,0.00133970030639349,0,0.001209226470744,0.796577717612241,0,0,0,"Il1b","Apoptosis"
0.0441004378006983,0.0142033188603684,0.0254046656289642,0.132859427181351,0.0211912483388783,0.0389399420188526,0.133048586416299,0.0238275733035782,0.03003336324953,0.0347774092100002,0.0336101188412595,0.051534859459856,0.00244574153980657,0.00899363542745445,0.0889824517210001,0.0263621533651734,0.0418232241400962,0.022618721173332,0.122598899771707,0.00291905126760811,"Cdc25b","Apoptosis"
0.794603939182869,1.69847658493574,1.81303482114632,1.53192783522145,0.362610185933981,0.274961852183055,0.843280767267143,1.04388130542008,0.313672895920138,0.250193699289523,0.309505047449623,0.786526240772321,0.224572862034013,1.88556333168829,1.28577514354231,0.289800953512449,0.13329850186128,1.93455324735669,0.816656879840494,1.23976852951021,"Prnp","Ferroptosis"
0.0166505479108412,0.0463656580187354,0.0122487175784631,0.0250998707345281,0.0344643494868627,0.00912452043571403,0.0991781639701099,0.0248645627503722,0.191444351448399,0.158925105845373,0.0609747357852139,0.0229368177669581,0.0134489502433062,0.0743872214398025,0.0286733603217207,0.213300870154498,0.521264864114518,0,0.119903230075132,0.0673871043737438,"Bmp2","Apoptosis"
0.612658467859655,0.573731147493669,0.424361770689382,0.349256702182415,0.209627993356487,0.276367094681919,0.204729710385021,0.200181887121952,0.21726182539313,0.222703336150972,0.174085064631756,0.478742959159527,0.243779566256318,0.460532023620072,0.274565630221847,0.189946732082993,0.171475220051247,0.305141598522558,0.208197477211334,0.104479130763682,"Bcl2l1","Apoptosis"
0.544058493730115,0.736601722392085,0.639017262265333,0.603675228934284,0.438100228380565,0.656235391439427,0.747351011679353,0.454105372121752,0.77237855131606,1.0992500015486,0.406725577044342,0.586820979542141,0.464121348725601,0.671788360249394,0.476948160753984,0.751748083797818,0.972397525179337,0.449349720414019,0.738335177721563,0.454155869154518,"Chmp4b","Necroptosis"
